datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-07-02 23:55:00,2014-07-02,23:55,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,71.913kWh,"1,409W",
2014-07-02 23:50:00,2014-07-02,23:50,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,71.795kWh,"1,403W",
2014-07-02 23:45:00,2014-07-02,23:45,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,71.678kWh,"1,392W",
2014-07-02 23:40:00,2014-07-02,23:40,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,71.562kWh,"1,487W",
2014-07-02 23:35:00,2014-07-02,23:35,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,71.438kWh,"1,490W",
2014-07-02 23:30:00,2014-07-02,23:30,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,71.314kWh,"1,611W",
2014-07-02 23:25:00,2014-07-02,23:25,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,71.180kWh,"1,619W",
2014-07-02 23:20:00,2014-07-02,23:20,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,71.045kWh,"1,613W",
2014-07-02 23:15:00,2014-07-02,23:15,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,70.911kWh,"1,621W",
2014-07-02 23:10:00,2014-07-02,23:10,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,70.775kWh,"1,634W",
2014-07-02 23:05:00,2014-07-02,23:05,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,-,-,70.639kWh,"1,548W",
2014-07-02 23:00:00,2014-07-02,23:00,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,18.1C,-,70.510kWh,"1,745W",
2014-07-02 22:55:00,2014-07-02,22:55,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,18.3C,-,70.365kWh,"5,290W",
2014-07-02 22:50:00,2014-07-02,22:50,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,18.3C,-,69.924kWh,"7,681W",
2014-07-02 22:45:00,2014-07-02,22:45,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,18.3C,-,69.284kWh,"7,627W",
2014-07-02 22:40:00,2014-07-02,22:40,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,18.4C,-,68.648kWh,"7,710W",
2014-07-02 22:35:00,2014-07-02,22:35,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,18.6C,-,68.006kWh,"7,735W",
2014-07-02 22:30:00,2014-07-02,22:30,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,18.7C,-,67.361kWh,"7,708W",
2014-07-02 22:25:00,2014-07-02,22:25,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,18.7C,-,66.719kWh,"7,797W",
2014-07-02 22:20:00,2014-07-02,22:20,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,18.8C,-,66.069kWh,"5,322W",
2014-07-02 22:15:00,2014-07-02,22:15,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,19.1C,-,65.626kWh,"5,350W",
2014-07-02 22:10:00,2014-07-02,22:10,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,19.2C,-,65.180kWh,"1,615W",
2014-07-02 22:05:00,2014-07-02,22:05,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,19.3C,-,65.045kWh,"7,034W",
2014-07-02 22:00:00,2014-07-02,22:00,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,19.4C,-,64.459kWh,"7,012W",
2014-07-02 21:55:00,2014-07-02,21:55,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,20.3C,-,63.875kWh,"9,406W",
2014-07-02 21:50:00,2014-07-02,21:50,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,20.3C,-,63.091kWh,"9,431W",
2014-07-02 21:45:00,2014-07-02,21:45,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,20.3C,-,62.305kWh,"3,959W",
2014-07-02 21:40:00,2014-07-02,21:40,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,20.7C,-,61.975kWh,"3,970W",
2014-07-02 21:35:00,2014-07-02,21:35,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,20.9C,-,61.644kWh,"4,087W",
2014-07-02 21:30:00,2014-07-02,21:30,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,21.0C,-,61.304kWh,"1,940W",
2014-07-02 21:25:00,2014-07-02,21:25,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,21.2C,-,61.142kWh,"1,912W",
2014-07-02 21:20:00,2014-07-02,21:20,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,21.2C,-,60.983kWh,"2,019W",
2014-07-02 21:15:00,2014-07-02,21:15,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,21.4C,-,60.814kWh,"2,072W",
2014-07-02 21:10:00,2014-07-02,21:10,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,21.6C,-,60.642kWh,"2,045W",
2014-07-02 21:05:00,2014-07-02,21:05,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,21.8C,-,60.471kWh,"2,127W",
2014-07-02 21:00:00,2014-07-02,21:00,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,21.8C,-,60.294kWh,"2,128W",
2014-07-02 20:55:00,2014-07-02,20:55,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,22.3C,-,60.117kWh,"1,975W",
2014-07-02 20:50:00,2014-07-02,20:50,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,22.3C,-,59.952kWh,"1,881W",
2014-07-02 20:45:00,2014-07-02,20:45,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,22.3C,-,59.795kWh,"1,845W",
2014-07-02 20:40:00,2014-07-02,20:40,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,22.4C,-,59.642kWh,"2,116W",
2014-07-02 20:35:00,2014-07-02,20:35,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,22.5C,-,59.465kWh,"4,299W",
2014-07-02 20:30:00,2014-07-02,20:30,85.406kWh,6.019kWh/kW,0,0W,0.000kW/kW,23.0C,-,59.107kWh,"4,242W",
2014-07-02 20:25:00,2014-07-02,20:25,85.406kWh,6.019kWh/kW,1,0W,0.000kW/kW,23.5C,-,58.754kWh,"3,843W",
2014-07-02 20:20:00,2014-07-02,20:20,85.406kWh,6.019kWh/kW,27,24W,0.002kW/kW,23.7C,-,58.433kWh,"3,902W",
2014-07-02 20:15:00,2014-07-02,20:15,85.404kWh,6.019kWh/kW,68,72W,0.005kW/kW,23.9C,-,58.108kWh,"3,847W",
2014-07-02 20:10:00,2014-07-02,20:10,85.398kWh,6.018kWh/kW,123,120W,0.008kW/kW,24.2C,-,57.788kWh,"4,002W",
2014-07-02 20:05:00,2014-07-02,20:05,85.388kWh,6.017kWh/kW,211,216W,0.015kW/kW,24.5C,-,57.454kWh,"5,528W",
2014-07-02 20:00:00,2014-07-02,20:00,85.370kWh,6.016kWh/kW,275,276W,0.019kW/kW,25.2C,-,56.993kWh,"5,519W",
2014-07-02 19:55:00,2014-07-02,19:55,85.347kWh,6.015kWh/kW,309,312W,0.022kW/kW,25.6C,-,56.534kWh,"2,480W",
2014-07-02 19:50:00,2014-07-02,19:50,85.321kWh,6.013kWh/kW,347,348W,0.025kW/kW,25.6C,-,56.327kWh,"3,668W",
2014-07-02 19:45:00,2014-07-02,19:45,85.292kWh,6.011kWh/kW,401,396W,0.028kW/kW,25.6C,-,56.021kWh,"4,204W",
2014-07-02 19:40:00,2014-07-02,19:40,85.259kWh,6.008kWh/kW,420,420W,0.030kW/kW,25.7C,-,55.671kWh,"3,707W",
2014-07-02 19:35:00,2014-07-02,19:35,85.224kWh,6.006kWh/kW,449,444W,0.031kW/kW,25.6C,-,55.362kWh,"5,513W",
2014-07-02 19:30:00,2014-07-02,19:30,85.187kWh,6.003kWh/kW,513,516W,0.036kW/kW,25.4C,-,54.903kWh,"7,520W",
2014-07-02 19:25:00,2014-07-02,19:25,85.144kWh,6.000kWh/kW,569,564W,0.040kW/kW,25.4C,-,54.276kWh,"7,172W",
2014-07-02 19:20:00,2014-07-02,19:20,85.097kWh,5.997kWh/kW,581,576W,0.041kW/kW,25.5C,-,53.678kWh,"7,207W",
2014-07-02 19:15:00,2014-07-02,19:15,85.049kWh,5.994kWh/kW,537,540W,0.038kW/kW,25.8C,-,53.078kWh,"7,193W",
2014-07-02 19:10:00,2014-07-02,19:10,85.004kWh,5.990kWh/kW,536,540W,0.038kW/kW,26.0C,-,52.478kWh,"7,155W",
2014-07-02 19:05:00,2014-07-02,19:05,84.959kWh,5.987kWh/kW,638,636W,0.045kW/kW,26.1C,-,51.882kWh,"7,149W",
2014-07-02 19:00:00,2014-07-02,19:00,84.906kWh,5.984kWh/kW,751,756W,0.053kW/kW,26.3C,-,51.286kWh,"7,286W",
2014-07-02 18:55:00,2014-07-02,18:55,84.843kWh,5.979kWh/kW,792,792W,0.056kW/kW,26.5C,-,50.679kWh,"5,065W",
2014-07-02 18:50:00,2014-07-02,18:50,84.777kWh,5.974kWh/kW,907,912W,0.064kW/kW,26.5C,-,50.257kWh,"4,431W",
2014-07-02 18:45:00,2014-07-02,18:45,84.701kWh,5.969kWh/kW,992,996W,0.070kW/kW,26.5C,-,49.888kWh,"4,415W",
2014-07-02 18:40:00,2014-07-02,18:40,84.618kWh,5.963kWh/kW,1094,"1,092W",0.077kW/kW,27.2C,-,49.520kWh,"4,454W",
2014-07-02 18:35:00,2014-07-02,18:35,84.527kWh,5.957kWh/kW,1230,"1,236W",0.087kW/kW,28.0C,-,49.149kWh,"4,696W",
2014-07-02 18:30:00,2014-07-02,18:30,84.424kWh,5.950kWh/kW,1240,"1,236W",0.087kW/kW,29.0C,-,48.757kWh,"3,618W",
2014-07-02 18:25:00,2014-07-02,18:25,84.321kWh,5.942kWh/kW,1554,"1,560W",0.110kW/kW,30.1C,-,48.456kWh,"3,605W",
