datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-04-10 23:55:00,2014-04-10,23:55,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,61.502kWh,"7,671W",
2014-04-10 23:50:00,2014-04-10,23:50,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,60.863kWh,"7,809W",
2014-04-10 23:45:00,2014-04-10,23:45,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,60.212kWh,"7,996W",
2014-04-10 23:40:00,2014-04-10,23:40,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,59.546kWh,"7,974W",
2014-04-10 23:35:00,2014-04-10,23:35,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,58.881kWh,"8,074W",
2014-04-10 23:30:00,2014-04-10,23:30,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,58.208kWh,"8,218W",
2014-04-10 23:25:00,2014-04-10,23:25,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,57.524kWh,"8,576W",
2014-04-10 23:20:00,2014-04-10,23:20,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,56.809kWh,"9,427W",
2014-04-10 23:15:00,2014-04-10,23:15,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,56.023kWh,"9,993W",
2014-04-10 23:10:00,2014-04-10,23:10,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,55.191kWh,"6,122W",
2014-04-10 23:05:00,2014-04-10,23:05,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,-,-,54.680kWh,"6,097W",
2014-04-10 23:00:00,2014-04-10,23:00,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,14.2C,-,54.172kWh,"6,204W",
2014-04-10 22:55:00,2014-04-10,22:55,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,13.8C,-,53.655kWh,"4,754W",
2014-04-10 22:50:00,2014-04-10,22:50,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,13.8C,-,53.259kWh,"7,763W",
2014-04-10 22:45:00,2014-04-10,22:45,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,13.8C,-,52.612kWh,"8,572W",
2014-04-10 22:40:00,2014-04-10,22:40,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,14.2C,-,51.898kWh,"8,598W",
2014-04-10 22:35:00,2014-04-10,22:35,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,14.7C,-,51.181kWh,"4,822W",
2014-04-10 22:30:00,2014-04-10,22:30,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,14.4C,-,50.780kWh,"4,855W",
2014-04-10 22:25:00,2014-04-10,22:25,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,13.7C,-,50.375kWh,"6,148W",
2014-04-10 22:20:00,2014-04-10,22:20,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,13.8C,-,49.863kWh,"6,108W",
2014-04-10 22:15:00,2014-04-10,22:15,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,13.8C,-,49.354kWh,"9,489W",
2014-04-10 22:10:00,2014-04-10,22:10,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,12.3C,-,48.563kWh,"11,417W",
2014-04-10 22:05:00,2014-04-10,22:05,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,12.3C,-,47.611kWh,"10,212W",
2014-04-10 22:00:00,2014-04-10,22:00,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,12.3C,-,46.760kWh,"10,374W",
2014-04-10 21:55:00,2014-04-10,21:55,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,12.4C,-,45.896kWh,"7,986W",
2014-04-10 21:50:00,2014-04-10,21:50,79.349kWh,5.592kWh/kW,0,0W,0.000kW/kW,12.4C,-,45.230kWh,"4,985W",
