datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-06-14 23:55:00,2014-06-14,23:55,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,70.840kWh,"1,280W",
2014-06-14 23:50:00,2014-06-14,23:50,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,70.733kWh,"6,658W",
2014-06-14 23:45:00,2014-06-14,23:45,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,70.178kWh,"6,692W",
2014-06-14 23:40:00,2014-06-14,23:40,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,69.620kWh,"6,683W",
2014-06-14 23:35:00,2014-06-14,23:35,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,69.063kWh,"6,695W",
2014-06-14 23:30:00,2014-06-14,23:30,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,68.506kWh,"1,500W",
2014-06-14 23:25:00,2014-06-14,23:25,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,68.381kWh,"1,597W",
2014-06-14 23:20:00,2014-06-14,23:20,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,68.247kWh,"1,652W",
2014-06-14 23:15:00,2014-06-14,23:15,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,68.110kWh,"5,351W",
2014-06-14 23:10:00,2014-06-14,23:10,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,67.664kWh,"5,287W",
2014-06-14 23:05:00,2014-06-14,23:05,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,-,-,67.223kWh,"5,281W",
2014-06-14 23:00:00,2014-06-14,23:00,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.1C,-,66.783kWh,"5,289W",
2014-06-14 22:55:00,2014-06-14,22:55,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.6C,-,66.342kWh,"5,348W",
2014-06-14 22:50:00,2014-06-14,22:50,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.6C,-,65.897kWh,"7,727W",
2014-06-14 22:45:00,2014-06-14,22:45,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.2C,-,65.253kWh,"7,739W",
2014-06-14 22:40:00,2014-06-14,22:40,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.1C,-,64.608kWh,"7,743W",
2014-06-14 22:35:00,2014-06-14,22:35,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.3C,-,63.963kWh,"6,828W",
2014-06-14 22:30:00,2014-06-14,22:30,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.3C,-,63.394kWh,"5,503W",
2014-06-14 22:25:00,2014-06-14,22:25,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.4C,-,62.935kWh,"5,580W",
2014-06-14 22:20:00,2014-06-14,22:20,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.6C,-,62.470kWh,"3,400W",
2014-06-14 22:15:00,2014-06-14,22:15,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.8C,-,62.187kWh,"7,837W",
2014-06-14 22:10:00,2014-06-14,22:10,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,11.2C,-,61.534kWh,"3,941W",
2014-06-14 22:05:00,2014-06-14,22:05,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,11.4C,-,61.205kWh,"3,833W",
2014-06-14 22:00:00,2014-06-14,22:00,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.8C,-,60.886kWh,"1,828W",
2014-06-14 21:55:00,2014-06-14,21:55,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.5C,-,60.734kWh,"1,715W",
2014-06-14 21:50:00,2014-06-14,21:50,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.5C,-,60.591kWh,"1,697W",
2014-06-14 21:45:00,2014-06-14,21:45,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.4C,-,60.449kWh,"1,689W",
2014-06-14 21:40:00,2014-06-14,21:40,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,10.6C,-,60.308kWh,"1,701W",
2014-06-14 21:35:00,2014-06-14,21:35,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,11.1C,-,60.167kWh,"1,700W",
2014-06-14 21:30:00,2014-06-14,21:30,55.421kWh,3.906kWh/kW,0,0W,0.000kW/kW,11.8C,-,60.025kWh,"1,703W",
