datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-09-20 23:55:00,2014-09-20,23:55,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,90.626kWh,"2,663W",
2014-09-20 23:50:00,2014-09-20,23:50,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,90.404kWh,"2,593W",
2014-09-20 23:45:00,2014-09-20,23:45,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,90.188kWh,"2,579W",
2014-09-20 23:40:00,2014-09-20,23:40,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,89.973kWh,"2,640W",
2014-09-20 23:35:00,2014-09-20,23:35,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,89.753kWh,"4,864W",
2014-09-20 23:30:00,2014-09-20,23:30,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,89.347kWh,"4,770W",
2014-09-20 23:25:00,2014-09-20,23:25,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,88.950kWh,"4,803W",
2014-09-20 23:20:00,2014-09-20,23:20,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,88.550kWh,"4,829W",
2014-09-20 23:10:00,2014-09-20,23:10,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,87.745kWh,"4,849W",
2014-09-20 23:05:00,2014-09-20,23:05,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,-,-,87.341kWh,"4,246W",
2014-09-20 23:00:00,2014-09-20,23:00,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.3C,-,86.987kWh,"5,007W",
2014-09-20 22:55:00,2014-09-20,22:55,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.2C,-,86.570kWh,"6,109W",
2014-09-20 22:50:00,2014-09-20,22:50,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.2C,-,86.060kWh,"5,903W",
2014-09-20 22:45:00,2014-09-20,22:45,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.2C,-,85.569kWh,"5,960W",
2014-09-20 22:40:00,2014-09-20,22:40,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.1C,-,85.072kWh,"5,914W",
2014-09-20 22:35:00,2014-09-20,22:35,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,18.9C,-,84.579kWh,"6,010W",
2014-09-20 22:30:00,2014-09-20,22:30,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,18.8C,-,84.078kWh,"8,015W",
2014-09-20 22:25:00,2014-09-20,22:25,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,18.7C,-,83.410kWh,"8,044W",
2014-09-20 22:20:00,2014-09-20,22:20,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,18.8C,-,82.740kWh,"8,153W",
2014-09-20 22:15:00,2014-09-20,22:15,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,18.9C,-,82.061kWh,"4,795W",
2014-09-20 22:10:00,2014-09-20,22:10,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.0C,-,81.661kWh,"4,716W",
2014-09-20 22:05:00,2014-09-20,22:05,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.0C,-,81.268kWh,"4,734W",
2014-09-20 22:00:00,2014-09-20,22:00,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.2C,-,80.873kWh,"2,756W",
2014-09-20 21:55:00,2014-09-20,21:55,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.3C,-,80.644kWh,"2,795W",
2014-09-20 21:50:00,2014-09-20,21:50,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.3C,-,80.411kWh,"2,782W",
2014-09-20 21:45:00,2014-09-20,21:45,78.461kWh,5.529kWh/kW,0,0W,0.000kW/kW,19.3C,-,80.179kWh,"2,858W",
