datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-04-03 23:55:00,2014-04-03,23:55,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,96.992kWh,"5,202W",
2014-04-03 23:50:00,2014-04-03,23:50,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,96.559kWh,"3,953W",
2014-04-03 23:45:00,2014-04-03,23:45,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,96.229kWh,"3,840W",
2014-04-03 23:40:00,2014-04-03,23:40,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,95.909kWh,"3,863W",
2014-04-03 23:35:00,2014-04-03,23:35,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,95.587kWh,"3,869W",
2014-04-03 23:30:00,2014-04-03,23:30,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,95.265kWh,"4,108W",
2014-04-03 23:25:00,2014-04-03,23:25,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,94.923kWh,"5,353W",
2014-04-03 23:20:00,2014-04-03,23:20,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,94.477kWh,"5,832W",
2014-04-03 23:15:00,2014-04-03,23:15,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,93.991kWh,"12,573W",
2014-04-03 23:10:00,2014-04-03,23:10,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,92.943kWh,"16,900W",
2014-04-03 23:05:00,2014-04-03,23:05,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,-,-,91.534kWh,"9,998W",
2014-04-03 23:00:00,2014-04-03,23:00,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.1C,-,90.701kWh,"11,630W",
2014-04-03 22:55:00,2014-04-03,22:55,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.1C,-,89.732kWh,"12,689W",
2014-04-03 22:50:00,2014-04-03,22:50,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.1C,-,88.675kWh,"8,713W",
2014-04-03 22:45:00,2014-04-03,22:45,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.1C,-,87.949kWh,"7,698W",
2014-04-03 22:40:00,2014-04-03,22:40,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.1C,-,87.307kWh,"11,998W",
2014-04-03 22:35:00,2014-04-03,22:35,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.1C,-,86.307kWh,"15,420W",
2014-04-03 22:30:00,2014-04-03,22:30,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.3C,-,85.022kWh,"9,170W",
2014-04-03 22:25:00,2014-04-03,22:25,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.4C,-,84.258kWh,"4,578W",
2014-04-03 22:20:00,2014-04-03,22:20,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.5C,-,83.877kWh,"4,600W",
2014-04-03 22:15:00,2014-04-03,22:15,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.6C,-,83.493kWh,"4,595W",
2014-04-03 22:10:00,2014-04-03,22:10,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.7C,-,83.110kWh,"8,547W",
2014-04-03 22:05:00,2014-04-03,22:05,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.8C,-,82.398kWh,"8,516W",
2014-04-03 22:00:00,2014-04-03,22:00,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.9C,-,81.688kWh,"8,538W",
2014-04-03 21:55:00,2014-04-03,21:55,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,1.9C,-,80.977kWh,"7,342W",
2014-04-03 21:50:00,2014-04-03,21:50,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.0C,-,80.365kWh,"7,351W",
2014-04-03 21:45:00,2014-04-03,21:45,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.0C,-,79.753kWh,"7,592W",
2014-04-03 21:40:00,2014-04-03,21:40,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.0C,-,79.120kWh,"11,047W",
2014-04-03 21:35:00,2014-04-03,21:35,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.1C,-,78.199kWh,"11,460W",
2014-04-03 21:30:00,2014-04-03,21:30,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.2C,-,77.244kWh,"11,586W",
2014-04-03 21:25:00,2014-04-03,21:25,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.1C,-,76.279kWh,"7,797W",
2014-04-03 21:20:00,2014-04-03,21:20,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.1C,-,75.629kWh,"7,907W",
2014-04-03 21:15:00,2014-04-03,21:15,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.1C,-,74.970kWh,"8,373W",
2014-04-03 21:10:00,2014-04-03,21:10,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.1C,-,74.272kWh,"8,438W",
2014-04-03 21:05:00,2014-04-03,21:05,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.2C,-,73.569kWh,"5,509W",
2014-04-03 21:00:00,2014-04-03,21:00,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.5C,-,73.110kWh,"5,534W",
2014-04-03 20:55:00,2014-04-03,20:55,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.6C,-,72.649kWh,"5,725W",
2014-04-03 20:50:00,2014-04-03,20:50,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.6C,-,72.172kWh,"6,525W",
2014-04-03 20:45:00,2014-04-03,20:45,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.7C,-,71.628kWh,"2,310W",
2014-04-03 20:40:00,2014-04-03,20:40,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.6C,-,71.436kWh,"6,738W",
2014-04-03 20:35:00,2014-04-03,20:35,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.6C,-,70.874kWh,"9,691W",
2014-04-03 20:30:00,2014-04-03,20:30,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.8C,-,70.067kWh,"6,114W",
2014-04-03 20:25:00,2014-04-03,20:25,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.4C,-,69.557kWh,"8,883W",
2014-04-03 20:20:00,2014-04-03,20:20,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.2C,-,68.817kWh,"7,819W",
2014-04-03 20:15:00,2014-04-03,20:15,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.3C,-,68.165kWh,"9,478W",
2014-04-03 20:10:00,2014-04-03,20:10,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.4C,-,67.375kWh,"12,479W",
2014-04-03 20:05:00,2014-04-03,20:05,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.4C,-,66.335kWh,"9,220W",
2014-04-03 20:00:00,2014-04-03,20:00,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.8C,-,65.567kWh,"15,304W",
2014-04-03 19:55:00,2014-04-03,19:55,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.7C,-,64.292kWh,"9,849W",
2014-04-03 19:50:00,2014-04-03,19:50,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.7C,-,63.471kWh,"9,643W",
2014-04-03 19:45:00,2014-04-03,19:45,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,2.9C,-,62.667kWh,"9,637W",
2014-04-03 19:40:00,2014-04-03,19:40,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,3.0C,-,61.864kWh,"9,799W",
2014-04-03 19:35:00,2014-04-03,19:35,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,3.2C,-,61.048kWh,"4,441W",
2014-04-03 19:30:00,2014-04-03,19:30,22.863kWh,1.611kWh/kW,0,0W,0.000kW/kW,3.3C,-,60.678kWh,"4,473W",
2014-04-03 19:25:00,2014-04-03,19:25,22.863kWh,1.611kWh/kW,12,12W,0.001kW/kW,3.5C,-,60.305kWh,"1,564W",
2014-04-03 19:20:00,2014-04-03,19:20,22.862kWh,1.611kWh/kW,38,36W,0.003kW/kW,3.8C,-,60.175kWh,"1,442W",
2014-04-03 19:15:00,2014-04-03,19:15,22.859kWh,1.611kWh/kW,69,72W,0.005kW/kW,4.1C,-,60.054kWh,"2,083W",
2014-04-03 19:10:00,2014-04-03,19:10,22.853kWh,1.611kWh/kW,145,144W,0.010kW/kW,4.3C,-,59.881kWh,"2,021W",
2014-04-03 19:05:00,2014-04-03,19:05,22.841kWh,1.610kWh/kW,320,324W,0.023kW/kW,4.9C,-,59.712kWh,"3,447W",
2014-04-03 19:00:00,2014-04-03,19:00,22.814kWh,1.608kWh/kW,452,456W,0.032kW/kW,4.1C,-,59.425kWh,"3,899W",
2014-04-03 18:55:00,2014-04-03,18:55,22.776kWh,1.605kWh/kW,444,444W,0.031kW/kW,4.1C,-,59.100kWh,"1,650W",
2014-04-03 18:50:00,2014-04-03,18:50,22.739kWh,1.602kWh/kW,383,384W,0.027kW/kW,4.1C,-,58.963kWh,"1,586W",
2014-04-03 18:45:00,2014-04-03,18:45,22.707kWh,1.600kWh/kW,474,480W,0.034kW/kW,4.6C,-,58.831kWh,"1,551W",
2014-04-03 18:40:00,2014-04-03,18:40,22.667kWh,1.597kWh/kW,629,624W,0.044kW/kW,5.0C,-,58.701kWh,"1,693W",
2014-04-03 18:35:00,2014-04-03,18:35,22.615kWh,1.594kWh/kW,763,768W,0.054kW/kW,5.6C,-,58.560kWh,"1,793W",
2014-04-03 18:30:00,2014-04-03,18:30,22.551kWh,1.589kWh/kW,934,936W,0.066kW/kW,6.5C,-,58.411kWh,"3,628W",
2014-04-03 18:25:00,2014-04-03,18:25,22.473kWh,1.584kWh/kW,903,900W,0.063kW/kW,6.0C,-,58.109kWh,"3,721W",
2014-04-03 18:20:00,2014-04-03,18:20,22.398kWh,1.578kWh/kW,673,672W,0.047kW/kW,5.6C,-,57.798kWh,"2,690W",
2014-04-03 18:15:00,2014-04-03,18:15,22.342kWh,1.574kWh/kW,551,552W,0.039kW/kW,5.7C,-,57.574kWh,"2,706W",
2014-04-03 18:10:00,2014-04-03,18:10,22.296kWh,1.571kWh/kW,919,924W,0.065kW/kW,6.4C,-,57.349kWh,"8,315W",
2014-04-03 18:05:00,2014-04-03,18:05,22.219kWh,1.566kWh/kW,1437,"1,440W",0.101kW/kW,6.8C,-,56.656kWh,"10,271W",
2014-04-03 18:00:00,2014-04-03,18:00,22.099kWh,1.557kWh/kW,1232,"1,236W",0.087kW/kW,5.9C,-,55.800kWh,"6,811W",
2014-04-03 17:55:00,2014-04-03,17:55,21.996kWh,1.550kWh/kW,745,744W,0.052kW/kW,6.3C,-,55.232kWh,"5,411W",
2014-04-03 17:50:00,2014-04-03,17:50,21.934kWh,1.546kWh/kW,573,576W,0.041kW/kW,6.3C,-,54.781kWh,"4,135W",
2014-04-03 17:45:00,2014-04-03,17:45,21.886kWh,1.542kWh/kW,888,888W,0.063kW/kW,7.8C,-,54.437kWh,"4,106W",
