datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-05-06 23:55:00,2014-05-06,23:55,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,55.088kWh,"1,395W",
2014-05-06 23:50:00,2014-05-06,23:50,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,54.972kWh,"1,473W",
2014-05-06 23:45:00,2014-05-06,23:45,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,54.849kWh,"1,475W",
2014-05-06 23:40:00,2014-05-06,23:40,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,54.726kWh,"1,471W",
2014-05-06 23:35:00,2014-05-06,23:35,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,54.604kWh,"1,466W",
2014-05-06 23:30:00,2014-05-06,23:30,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,54.482kWh,"1,349W",
2014-05-06 23:25:00,2014-05-06,23:25,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,54.369kWh,"1,350W",
2014-05-06 23:20:00,2014-05-06,23:20,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,54.257kWh,"5,056W",
2014-05-06 23:15:00,2014-05-06,23:15,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,53.835kWh,"5,013W",
2014-05-06 23:10:00,2014-05-06,23:10,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,53.418kWh,"5,016W",
2014-05-06 23:05:00,2014-05-06,23:05,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,-,-,53.000kWh,"5,037W",
2014-05-06 23:00:00,2014-05-06,23:00,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,14.4C,-,52.580kWh,"5,068W",
2014-05-06 22:55:00,2014-05-06,22:55,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,14.4C,-,52.158kWh,"5,167W",
2014-05-06 22:50:00,2014-05-06,22:50,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,14.4C,-,51.727kWh,"5,185W",
2014-05-06 22:45:00,2014-05-06,22:45,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,14.3C,-,51.295kWh,"5,223W",
2014-05-06 22:40:00,2014-05-06,22:40,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,14.7C,-,50.860kWh,"7,475W",
2014-05-06 22:35:00,2014-05-06,22:35,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,15.6C,-,50.237kWh,"3,524W",
2014-05-06 22:30:00,2014-05-06,22:30,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,15.6C,-,49.943kWh,"3,483W",
2014-05-06 22:25:00,2014-05-06,22:25,65.345kWh,4.605kWh/kW,0,0W,0.000kW/kW,15.7C,-,49.653kWh,"7,447W",
