datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-07-29 23:55:00,2014-07-29,23:55,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,58.609kWh,"7,110W",
2014-07-29 23:50:00,2014-07-29,23:50,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,58.016kWh,"1,853W",
2014-07-29 23:45:00,2014-07-29,23:45,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,57.862kWh,"1,745W",
2014-07-29 23:40:00,2014-07-29,23:40,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,57.717kWh,"1,754W",
2014-07-29 23:35:00,2014-07-29,23:35,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,57.570kWh,"1,897W",
2014-07-29 23:30:00,2014-07-29,23:30,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,57.412kWh,"1,907W",
2014-07-29 23:25:00,2014-07-29,23:25,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,57.253kWh,"1,895W",
2014-07-29 23:20:00,2014-07-29,23:20,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,57.095kWh,"1,891W",
2014-07-29 23:15:00,2014-07-29,23:15,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,56.938kWh,"1,808W",
2014-07-29 23:10:00,2014-07-29,23:10,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,56.787kWh,"1,817W",
2014-07-29 23:05:00,2014-07-29,23:05,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,-,-,56.636kWh,"1,819W",
2014-07-29 23:00:00,2014-07-29,23:00,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,15.8C,-,56.484kWh,"1,806W",
2014-07-29 22:55:00,2014-07-29,22:55,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,15.6C,-,56.334kWh,"1,945W",
2014-07-29 22:50:00,2014-07-29,22:50,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,15.6C,-,56.172kWh,"1,926W",
2014-07-29 22:45:00,2014-07-29,22:45,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,15.7C,-,56.011kWh,"1,959W",
2014-07-29 22:40:00,2014-07-29,22:40,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,15.8C,-,55.848kWh,"1,926W",
2014-07-29 22:35:00,2014-07-29,22:35,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,15.8C,-,55.687kWh,"1,943W",
2014-07-29 22:30:00,2014-07-29,22:30,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,15.9C,-,55.525kWh,"1,933W",
2014-07-29 22:25:00,2014-07-29,22:25,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.0C,-,55.364kWh,"2,079W",
2014-07-29 22:20:00,2014-07-29,22:20,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.0C,-,55.191kWh,"2,169W",
2014-07-29 22:15:00,2014-07-29,22:15,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.0C,-,55.010kWh,"2,165W",
2014-07-29 22:10:00,2014-07-29,22:10,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.0C,-,54.830kWh,"2,145W",
2014-07-29 22:05:00,2014-07-29,22:05,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.0C,-,54.651kWh,"2,056W",
2014-07-29 22:00:00,2014-07-29,22:00,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.1C,-,54.480kWh,"5,714W",
2014-07-29 21:55:00,2014-07-29,21:55,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.1C,-,54.004kWh,"4,153W",
2014-07-29 21:50:00,2014-07-29,21:50,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.1C,-,53.658kWh,"4,130W",
2014-07-29 21:45:00,2014-07-29,21:45,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.2C,-,53.313kWh,"3,931W",
2014-07-29 21:40:00,2014-07-29,21:40,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.2C,-,52.986kWh,"3,929W",
2014-07-29 21:35:00,2014-07-29,21:35,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.3C,-,52.658kWh,"3,985W",
2014-07-29 21:30:00,2014-07-29,21:30,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.4C,-,52.326kWh,"1,865W",
2014-07-29 21:25:00,2014-07-29,21:25,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.4C,-,52.171kWh,"1,881W",
2014-07-29 21:20:00,2014-07-29,21:20,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.4C,-,52.014kWh,"1,860W",
2014-07-29 21:15:00,2014-07-29,21:15,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.3C,-,51.859kWh,"2,018W",
2014-07-29 21:10:00,2014-07-29,21:10,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.3C,-,51.691kWh,"1,965W",
2014-07-29 21:05:00,2014-07-29,21:05,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.2C,-,51.527kWh,"2,074W",
2014-07-29 21:00:00,2014-07-29,21:00,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.2C,-,51.354kWh,"2,087W",
2014-07-29 20:55:00,2014-07-29,20:55,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.2C,-,51.181kWh,"1,977W",
2014-07-29 20:50:00,2014-07-29,20:50,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.2C,-,51.016kWh,"1,972W",
2014-07-29 20:45:00,2014-07-29,20:45,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.3C,-,50.851kWh,"3,116W",
2014-07-29 20:40:00,2014-07-29,20:40,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.3C,-,50.592kWh,"3,114W",
2014-07-29 20:35:00,2014-07-29,20:35,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.4C,-,50.332kWh,"3,112W",
2014-07-29 20:30:00,2014-07-29,20:30,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.4C,-,50.073kWh,"3,173W",
2014-07-29 20:25:00,2014-07-29,20:25,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.4C,-,49.809kWh,"4,234W",
2014-07-29 20:20:00,2014-07-29,20:20,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.4C,-,49.456kWh,"2,757W",
2014-07-29 20:15:00,2014-07-29,20:15,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.6C,-,49.226kWh,"2,653W",
2014-07-29 20:10:00,2014-07-29,20:10,50.201kWh,3.538kWh/kW,0,0W,0.000kW/kW,16.6C,-,49.005kWh,"1,766W",
2014-07-29 20:05:00,2014-07-29,20:05,50.201kWh,3.538kWh/kW,7,12W,0.001kW/kW,16.6C,-,48.858kWh,"1,829W",
2014-07-29 20:00:00,2014-07-29,20:00,50.200kWh,3.538kWh/kW,76,72W,0.005kW/kW,16.7C,-,48.705kWh,"1,841W",
2014-07-29 19:55:00,2014-07-29,19:55,50.194kWh,3.537kWh/kW,150,156W,0.011kW/kW,16.7C,-,48.552kWh,"1,885W",
2014-07-29 19:50:00,2014-07-29,19:50,50.181kWh,3.536kWh/kW,205,204W,0.014kW/kW,16.7C,-,48.395kWh,"4,780W",
2014-07-29 19:45:00,2014-07-29,19:45,50.164kWh,3.535kWh/kW,267,264W,0.019kW/kW,16.7C,-,47.996kWh,"8,703W",
2014-07-29 19:40:00,2014-07-29,19:40,50.142kWh,3.534kWh/kW,337,336W,0.024kW/kW,16.6C,-,47.271kWh,"8,691W",
2014-07-29 19:35:00,2014-07-29,19:35,50.114kWh,3.532kWh/kW,371,372W,0.026kW/kW,16.6C,-,46.547kWh,"8,692W",
2014-07-29 19:30:00,2014-07-29,19:30,50.083kWh,3.529kWh/kW,373,372W,0.026kW/kW,16.6C,-,45.823kWh,"8,508W",
2014-07-29 19:25:00,2014-07-29,19:25,50.052kWh,3.527kWh/kW,352,348W,0.025kW/kW,16.6C,-,45.114kWh,"6,312W",
2014-07-29 19:20:00,2014-07-29,19:20,50.023kWh,3.525kWh/kW,368,372W,0.026kW/kW,16.6C,-,44.588kWh,"5,347W",
2014-07-29 19:15:00,2014-07-29,19:15,49.992kWh,3.523kWh/kW,431,432W,0.030kW/kW,16.6C,-,44.142kWh,"5,484W",
2014-07-29 19:10:00,2014-07-29,19:10,49.956kWh,3.521kWh/kW,468,468W,0.033kW/kW,16.6C,-,43.685kWh,"5,386W",
2014-07-29 19:05:00,2014-07-29,19:05,49.917kWh,3.518kWh/kW,453,456W,0.032kW/kW,16.4C,-,43.236kWh,"1,673W",
2014-07-29 19:00:00,2014-07-29,19:00,49.879kWh,3.515kWh/kW,402,408W,0.029kW/kW,16.4C,-,43.097kWh,"3,206W",
2014-07-29 18:55:00,2014-07-29,18:55,49.845kWh,3.513kWh/kW,328,324W,0.023kW/kW,16.4C,-,42.830kWh,"4,367W",
2014-07-29 18:50:00,2014-07-29,18:50,49.818kWh,3.511kWh/kW,253,252W,0.018kW/kW,16.4C,-,42.466kWh,"4,410W",
2014-07-29 18:45:00,2014-07-29,18:45,49.797kWh,3.509kWh/kW,201,204W,0.014kW/kW,16.3C,-,42.098kWh,"4,516W",
2014-07-29 18:40:00,2014-07-29,18:40,49.780kWh,3.508kWh/kW,160,156W,0.011kW/kW,16.3C,-,41.722kWh,"5,602W",
2014-07-29 18:35:00,2014-07-29,18:35,49.767kWh,3.507kWh/kW,133,132W,0.009kW/kW,16.3C,-,41.255kWh,"7,063W",
2014-07-29 18:30:00,2014-07-29,18:30,49.756kWh,3.506kWh/kW,145,144W,0.010kW/kW,16.3C,-,40.666kWh,"8,009W",
2014-07-29 18:25:00,2014-07-29,18:25,49.744kWh,3.506kWh/kW,222,228W,0.016kW/kW,16.3C,-,39.999kWh,"4,487W",
2014-07-29 18:20:00,2014-07-29,18:20,49.725kWh,3.504kWh/kW,387,384W,0.027kW/kW,16.3C,-,39.625kWh,"4,564W",
2014-07-29 18:15:00,2014-07-29,18:15,49.693kWh,3.502kWh/kW,549,552W,0.039kW/kW,16.2C,-,39.245kWh,"4,588W",
2014-07-29 18:10:00,2014-07-29,18:10,49.647kWh,3.499kWh/kW,614,612W,0.043kW/kW,16.2C,-,38.862kWh,"6,579W",
