datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-04-30 23:55:00,2014-04-30,23:55,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,87.049kWh,"8,090W",
2014-04-30 23:50:00,2014-04-30,23:50,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,86.375kWh,"8,055W",
2014-04-30 23:45:00,2014-04-30,23:45,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,85.704kWh,"8,141W",
2014-04-30 23:40:00,2014-04-30,23:40,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,85.025kWh,"4,217W",
2014-04-30 23:35:00,2014-04-30,23:35,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,84.674kWh,"8,082W",
2014-04-30 23:30:00,2014-04-30,23:30,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,84.000kWh,"4,932W",
2014-04-30 23:25:00,2014-04-30,23:25,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,83.589kWh,"4,941W",
2014-04-30 23:20:00,2014-04-30,23:20,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,83.177kWh,"5,026W",
2014-04-30 23:15:00,2014-04-30,23:15,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,82.759kWh,"1,687W",
2014-04-30 23:10:00,2014-04-30,23:10,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,82.618kWh,"1,813W",
2014-04-30 23:05:00,2014-04-30,23:05,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,-,-,82.467kWh,"1,996W",
2014-04-30 23:00:00,2014-04-30,23:00,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,3.6C,-,82.301kWh,"1,874W",
2014-04-30 22:55:00,2014-04-30,22:55,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,3.7C,-,82.144kWh,"1,871W",
2014-04-30 22:50:00,2014-04-30,22:50,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,3.7C,-,81.989kWh,"1,851W",
2014-04-30 22:45:00,2014-04-30,22:45,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,3.9C,-,81.834kWh,"4,785W",
2014-04-30 22:40:00,2014-04-30,22:40,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,4.1C,-,81.436kWh,"4,783W",
2014-04-30 22:35:00,2014-04-30,22:35,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,4.1C,-,81.037kWh,"4,833W",
2014-04-30 22:30:00,2014-04-30,22:30,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,4.2C,-,80.634kWh,"4,783W",
2014-04-30 22:25:00,2014-04-30,22:25,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,4.2C,-,80.236kWh,"4,906W",
2014-04-30 22:20:00,2014-04-30,22:20,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,4.3C,-,79.827kWh,"1,985W",
2014-04-30 22:15:00,2014-04-30,22:15,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,4.4C,-,79.661kWh,"4,660W",
2014-04-30 22:10:00,2014-04-30,22:10,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,4.5C,-,79.273kWh,"5,466W",
2014-04-30 22:05:00,2014-04-30,22:05,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,4.7C,-,78.818kWh,"3,925W",
2014-04-30 22:00:00,2014-04-30,22:00,91.968kWh,6.481kWh/kW,0,0W,0.000kW/kW,4.8C,-,78.490kWh,"1,794W",
