datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-09-19 23:55:00,2014-09-19,23:55,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,63.298kWh,"7,075W",
2014-09-19 23:50:00,2014-09-19,23:50,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,62.708kWh,"1,912W",
2014-09-19 23:45:00,2014-09-19,23:45,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,62.549kWh,"3,865W",
2014-09-19 23:40:00,2014-09-19,23:40,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,62.227kWh,"3,908W",
2014-09-19 23:35:00,2014-09-19,23:35,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,61.901kWh,"4,023W",
2014-09-19 23:30:00,2014-09-19,23:30,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,61.566kWh,"3,690W",
2014-09-19 23:25:00,2014-09-19,23:25,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,61.258kWh,"1,855W",
2014-09-19 23:20:00,2014-09-19,23:20,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,61.104kWh,"1,789W",
2014-09-19 23:15:00,2014-09-19,23:15,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,60.955kWh,"1,640W",
2014-09-19 23:10:00,2014-09-19,23:10,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,60.818kWh,"1,615W",
2014-09-19 23:05:00,2014-09-19,23:05,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,-,-,60.684kWh,"1,601W",
2014-09-19 23:00:00,2014-09-19,23:00,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,21.6C,-,60.550kWh,"1,672W",
2014-09-19 22:55:00,2014-09-19,22:55,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,21.1C,-,60.411kWh,"1,610W",
2014-09-19 22:50:00,2014-09-19,22:50,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,21.1C,-,60.277kWh,"1,949W",
2014-09-19 22:45:00,2014-09-19,22:45,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,21.1C,-,60.114kWh,"3,952W",
2014-09-19 22:40:00,2014-09-19,22:40,80.779kWh,5.693kWh/kW,0,0W,0.000kW/kW,21.4C,-,59.785kWh,"3,876W",
