datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-07-09 23:55:00,2014-07-09,23:55,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,86.756kWh,"4,146W",
2014-07-09 23:50:00,2014-07-09,23:50,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,86.410kWh,"4,062W",
2014-07-09 23:45:00,2014-07-09,23:45,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,86.072kWh,"3,995W",
2014-07-09 23:40:00,2014-07-09,23:40,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,85.739kWh,"4,012W",
2014-07-09 23:35:00,2014-07-09,23:35,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,85.404kWh,"4,041W",
2014-07-09 23:30:00,2014-07-09,23:30,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,85.068kWh,"4,036W",
2014-07-09 23:25:00,2014-07-09,23:25,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,84.731kWh,"4,108W",
2014-07-09 23:20:00,2014-07-09,23:20,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,84.389kWh,"4,129W",
2014-07-09 23:15:00,2014-07-09,23:15,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,84.045kWh,"4,277W",
2014-07-09 23:10:00,2014-07-09,23:10,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,83.688kWh,"4,369W",
2014-07-09 23:05:00,2014-07-09,23:05,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,-,-,83.324kWh,"8,068W",
2014-07-09 23:00:00,2014-07-09,23:00,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.8C,-,82.652kWh,"8,315W",
2014-07-09 22:55:00,2014-07-09,22:55,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.3C,-,81.959kWh,"4,963W",
2014-07-09 22:50:00,2014-07-09,22:50,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.3C,-,81.546kWh,"5,088W",
2014-07-09 22:45:00,2014-07-09,22:45,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.4C,-,81.122kWh,"5,152W",
2014-07-09 22:40:00,2014-07-09,22:40,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.8C,-,80.692kWh,"5,328W",
2014-07-09 22:35:00,2014-07-09,22:35,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.7C,-,80.248kWh,"5,252W",
2014-07-09 22:30:00,2014-07-09,22:30,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,25.0C,-,79.811kWh,"5,258W",
2014-07-09 22:25:00,2014-07-09,22:25,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,25.0C,-,79.372kWh,"5,289W",
2014-07-09 22:20:00,2014-07-09,22:20,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,25.0C,-,78.932kWh,"5,263W",
2014-07-09 22:15:00,2014-07-09,22:15,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,25.1C,-,78.493kWh,"5,250W",
2014-07-09 22:10:00,2014-07-09,22:10,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,25.1C,-,78.056kWh,"5,357W",
2014-07-09 22:05:00,2014-07-09,22:05,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,25.1C,-,77.609kWh,"5,544W",
2014-07-09 22:00:00,2014-07-09,22:00,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.8C,-,77.147kWh,"6,826W",
2014-07-09 21:55:00,2014-07-09,21:55,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,25.0C,-,76.578kWh,"7,464W",
2014-07-09 21:50:00,2014-07-09,21:50,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,25.0C,-,75.956kWh,"7,653W",
2014-07-09 21:45:00,2014-07-09,21:45,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.6C,-,75.319kWh,"7,657W",
2014-07-09 21:40:00,2014-07-09,21:40,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.3C,-,74.681kWh,"11,807W",
2014-07-09 21:35:00,2014-07-09,21:35,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.1C,-,73.697kWh,"12,548W",
2014-07-09 21:30:00,2014-07-09,21:30,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.2C,-,72.651kWh,"6,087W",
2014-07-09 21:25:00,2014-07-09,21:25,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.3C,-,72.144kWh,"4,210W",
2014-07-09 21:20:00,2014-07-09,21:20,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.6C,-,71.793kWh,"1,999W",
2014-07-09 21:15:00,2014-07-09,21:15,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.6C,-,71.626kWh,"1,941W",
2014-07-09 21:10:00,2014-07-09,21:10,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.2C,-,71.465kWh,"2,269W",
2014-07-09 21:05:00,2014-07-09,21:05,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.3C,-,71.275kWh,"2,311W",
2014-07-09 21:00:00,2014-07-09,21:00,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.6C,-,71.083kWh,"2,034W",
2014-07-09 20:55:00,2014-07-09,20:55,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.5C,-,70.913kWh,"2,045W",
2014-07-09 20:50:00,2014-07-09,20:50,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.5C,-,70.743kWh,"1,973W",
2014-07-09 20:45:00,2014-07-09,20:45,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.2C,-,70.579kWh,"2,065W",
2014-07-09 20:40:00,2014-07-09,20:40,66.417kWh,4.681kWh/kW,0,0W,0.000kW/kW,24.2C,-,70.406kWh,"2,106W",
2014-07-09 20:35:00,2014-07-09,20:35,66.417kWh,4.681kWh/kW,1,0W,0.000kW/kW,24.4C,-,70.231kWh,"4,927W",
2014-07-09 20:30:00,2014-07-09,20:30,66.417kWh,4.681kWh/kW,11,12W,0.001kW/kW,24.3C,-,69.820kWh,"8,211W",
2014-07-09 20:25:00,2014-07-09,20:25,66.416kWh,4.680kWh/kW,22,24W,0.002kW/kW,24.1C,-,69.136kWh,"7,428W",
2014-07-09 20:20:00,2014-07-09,20:20,66.414kWh,4.680kWh/kW,54,48W,0.003kW/kW,24.2C,-,68.517kWh,"7,043W",
2014-07-09 20:15:00,2014-07-09,20:15,66.410kWh,4.680kWh/kW,89,84W,0.006kW/kW,24.8C,-,67.930kWh,"7,041W",
2014-07-09 20:10:00,2014-07-09,20:10,66.403kWh,4.680kWh/kW,112,120W,0.008kW/kW,24.7C,-,67.343kWh,"6,899W",
2014-07-09 20:05:00,2014-07-09,20:05,66.393kWh,4.679kWh/kW,123,120W,0.008kW/kW,25.0C,-,66.769kWh,"6,931W",
2014-07-09 20:00:00,2014-07-09,20:00,66.383kWh,4.678kWh/kW,110,108W,0.008kW/kW,25.2C,-,66.191kWh,"6,915W",
2014-07-09 19:55:00,2014-07-09,19:55,66.374kWh,4.678kWh/kW,89,96W,0.007kW/kW,25.6C,-,65.615kWh,"6,849W",
2014-07-09 19:50:00,2014-07-09,19:50,66.366kWh,4.677kWh/kW,75,72W,0.005kW/kW,25.6C,-,65.044kWh,"7,005W",
2014-07-09 19:45:00,2014-07-09,19:45,66.360kWh,4.677kWh/kW,82,84W,0.006kW/kW,25.5C,-,64.460kWh,"6,887W",
2014-07-09 19:40:00,2014-07-09,19:40,66.353kWh,4.676kWh/kW,89,84W,0.006kW/kW,25.0C,-,63.886kWh,"4,839W",
2014-07-09 19:35:00,2014-07-09,19:35,66.346kWh,4.676kWh/kW,99,96W,0.007kW/kW,24.2C,-,63.483kWh,"8,837W",
2014-07-09 19:30:00,2014-07-09,19:30,66.338kWh,4.675kWh/kW,90,96W,0.007kW/kW,24.2C,-,62.747kWh,"4,827W",
2014-07-09 19:25:00,2014-07-09,19:25,66.330kWh,4.674kWh/kW,58,60W,0.004kW/kW,24.6C,-,62.344kWh,"7,600W",
2014-07-09 19:20:00,2014-07-09,19:20,66.325kWh,4.674kWh/kW,30,24W,0.002kW/kW,25.0C,-,61.711kWh,0W,
2014-07-09 19:15:00,2014-07-09,19:15,66.323kWh,4.674kWh/kW,32,36W,0.003kW/kW,24.6C,-,61.711kWh,0W,
2014-07-09 19:10:00,2014-07-09,19:10,66.320kWh,4.674kWh/kW,56,60W,0.004kW/kW,24.7C,-,61.711kWh,0W,
2014-07-09 19:05:00,2014-07-09,19:05,66.315kWh,4.673kWh/kW,102,96W,0.007kW/kW,24.9C,-,61.711kWh,"4,927W",
2014-07-09 19:00:00,2014-07-09,19:00,66.307kWh,4.673kWh/kW,157,156W,0.011kW/kW,25.3C,-,61.300kWh,"4,858W",
2014-07-09 18:55:00,2014-07-09,18:55,66.294kWh,4.672kWh/kW,219,216W,0.015kW/kW,25.5C,-,60.896kWh,"6,300W",
2014-07-09 18:50:00,2014-07-09,18:50,66.276kWh,4.671kWh/kW,263,264W,0.019kW/kW,25.5C,-,60.371kWh,"5,453W",
2014-07-09 18:45:00,2014-07-09,18:45,66.254kWh,4.669kWh/kW,291,300W,0.021kW/kW,25.6C,-,59.916kWh,"6,474W",
2014-07-09 18:40:00,2014-07-09,18:40,66.229kWh,4.667kWh/kW,354,348W,0.025kW/kW,25.8C,-,59.377kWh,"7,108W",
2014-07-09 18:35:00,2014-07-09,18:35,66.200kWh,4.665kWh/kW,502,504W,0.036kW/kW,26.4C,-,58.784kWh,"7,263W",
2014-07-09 18:30:00,2014-07-09,18:30,66.158kWh,4.662kWh/kW,625,624W,0.044kW/kW,26.8C,-,58.179kWh,"8,556W",
2014-07-09 18:25:00,2014-07-09,18:25,66.106kWh,4.659kWh/kW,804,804W,0.057kW/kW,26.8C,-,57.466kWh,"6,338W",
2014-07-09 18:20:00,2014-07-09,18:20,66.039kWh,4.654kWh/kW,1191,"1,188W",0.084kW/kW,26.7C,-,56.938kWh,"7,666W",
2014-07-09 18:15:00,2014-07-09,18:15,65.940kWh,4.647kWh/kW,1670,"1,668W",0.118kW/kW,26.4C,-,56.299kWh,"10,534W",
2014-07-09 18:10:00,2014-07-09,18:10,65.801kWh,4.637kWh/kW,2781,"2,784W",0.196kW/kW,26.3C,-,55.421kWh,"8,440W",
2014-07-09 18:05:00,2014-07-09,18:05,65.569kWh,4.621kWh/kW,1766,"1,764W",0.124kW/kW,25.2C,-,54.718kWh,"6,159W",
2014-07-09 18:00:00,2014-07-09,18:00,65.422kWh,4.610kWh/kW,1078,"1,080W",0.076kW/kW,24.5C,-,54.205kWh,"7,994W",
2014-07-09 17:55:00,2014-07-09,17:55,65.332kWh,4.604kWh/kW,957,960W,0.068kW/kW,24.4C,-,53.539kWh,"8,720W",
2014-07-09 17:50:00,2014-07-09,17:50,65.252kWh,4.598kWh/kW,873,876W,0.062kW/kW,24.4C,-,52.812kWh,"14,057W",
2014-07-09 17:45:00,2014-07-09,17:45,65.179kWh,4.593kWh/kW,707,708W,0.050kW/kW,24.5C,-,51.640kWh,"11,417W",
2014-07-09 17:40:00,2014-07-09,17:40,65.120kWh,4.589kWh/kW,635,624W,0.044kW/kW,24.8C,-,50.689kWh,"9,553W",
2014-07-09 17:35:00,2014-07-09,17:35,65.068kWh,4.585kWh/kW,660,660W,0.047kW/kW,25.0C,-,49.893kWh,"8,312W",
2014-07-09 17:30:00,2014-07-09,17:30,65.013kWh,4.582kWh/kW,762,768W,0.054kW/kW,25.0C,-,49.200kWh,"9,855W",
2014-07-09 17:25:00,2014-07-09,17:25,64.949kWh,4.577kWh/kW,936,936W,0.066kW/kW,25.2C,-,48.379kWh,"9,529W",
2014-07-09 17:20:00,2014-07-09,17:20,64.871kWh,4.572kWh/kW,1029,"1,032W",0.073kW/kW,25.3C,-,47.585kWh,"9,087W",
2014-07-09 17:15:00,2014-07-09,17:15,64.785kWh,4.566kWh/kW,1050,"1,044W",0.074kW/kW,25.1C,-,46.828kWh,"10,243W",
2014-07-09 17:10:00,2014-07-09,17:10,64.698kWh,4.559kWh/kW,1016,"1,020W",0.072kW/kW,25.0C,-,45.974kWh,"12,913W",
2014-07-09 17:05:00,2014-07-09,17:05,64.613kWh,4.553kWh/kW,727,720W,0.051kW/kW,24.6C,-,44.898kWh,"10,328W",
2014-07-09 17:00:00,2014-07-09,17:00,64.553kWh,4.549kWh/kW,474,480W,0.034kW/kW,24.8C,-,44.037kWh,"6,338W",
2014-07-09 16:55:00,2014-07-09,16:55,64.513kWh,4.546kWh/kW,369,372W,0.026kW/kW,24.9C,-,43.509kWh,"8,898W",
2014-07-09 16:50:00,2014-07-09,16:50,64.482kWh,4.544kWh/kW,299,300W,0.021kW/kW,24.9C,-,42.768kWh,"4,641W",
2014-07-09 16:45:00,2014-07-09,16:45,64.457kWh,4.542kWh/kW,271,264W,0.019kW/kW,24.9C,-,42.381kWh,"1,697W",
2014-07-09 16:40:00,2014-07-09,16:40,64.435kWh,4.541kWh/kW,276,276W,0.019kW/kW,24.7C,-,42.240kWh,"1,596W",
2014-07-09 16:35:00,2014-07-09,16:35,64.412kWh,4.539kWh/kW,311,312W,0.022kW/kW,25.2C,-,42.107kWh,"1,596W",
2014-07-09 16:30:00,2014-07-09,16:30,64.386kWh,4.537kWh/kW,370,372W,0.026kW/kW,25.7C,-,41.974kWh,"1,430W",
2014-07-09 16:25:00,2014-07-09,16:25,64.355kWh,4.535kWh/kW,429,432W,0.030kW/kW,26.1C,-,41.854kWh,"1,529W",
2014-07-09 16:20:00,2014-07-09,16:20,64.319kWh,4.533kWh/kW,474,468W,0.033kW/kW,26.3C,-,41.727kWh,"1,398W",
2014-07-09 16:15:00,2014-07-09,16:15,64.280kWh,4.530kWh/kW,524,528W,0.037kW/kW,26.6C,-,41.610kWh,"1,402W",
2014-07-09 16:10:00,2014-07-09,16:10,64.236kWh,4.527kWh/kW,607,600W,0.042kW/kW,27.0C,-,41.494kWh,"1,283W",
2014-07-09 16:05:00,2014-07-09,16:05,64.186kWh,4.523kWh/kW,740,744W,0.052kW/kW,27.5C,-,41.387kWh,"1,291W",
2014-07-09 16:00:00,2014-07-09,16:00,64.124kWh,4.519kWh/kW,933,936W,0.066kW/kW,29.0C,-,41.279kWh,"1,288W",
2014-07-09 15:55:00,2014-07-09,15:55,64.046kWh,4.513kWh/kW,1208,"1,212W",0.085kW/kW,29.6C,-,41.172kWh,"1,287W",
2014-07-09 15:50:00,2014-07-09,15:50,63.945kWh,4.506kWh/kW,1584,"1,584W",0.112kW/kW,29.6C,-,41.065kWh,"1,294W",
2014-07-09 15:45:00,2014-07-09,15:45,63.813kWh,4.497kWh/kW,2083,"2,076W",0.146kW/kW,32.2C,-,40.957kWh,"1,141W",
2014-07-09 15:40:00,2014-07-09,15:40,63.640kWh,4.485kWh/kW,2752,"2,748W",0.194kW/kW,32.2C,-,40.862kWh,"1,209W",
2014-07-09 15:35:00,2014-07-09,15:35,63.411kWh,4.469kWh/kW,3768,"3,768W",0.266kW/kW,33.8C,-,40.761kWh,"1,579W",
2014-07-09 15:30:00,2014-07-09,15:30,63.097kWh,4.447kWh/kW,8024,"8,028W",0.566kW/kW,35.0C,-,40.629kWh,"3,408W",
2014-07-09 15:25:00,2014-07-09,15:25,62.428kWh,4.399kWh/kW,9700,"9,696W",0.683kW/kW,34.1C,-,40.345kWh,"3,457W",
2014-07-09 15:20:00,2014-07-09,15:20,61.620kWh,4.342kWh/kW,10740,"10,740W",0.757kW/kW,33.6C,-,40.057kWh,"3,494W",
2014-07-09 15:15:00,2014-07-09,15:15,60.725kWh,4.279kWh/kW,11865,"11,868W",0.836kW/kW,32.1C,-,39.766kWh,"3,459W",
2014-07-09 15:10:00,2014-07-09,15:10,59.736kWh,4.210kWh/kW,11152,"11,160W",0.786kW/kW,30.5C,-,39.478kWh,"3,520W",
2014-07-09 15:05:00,2014-07-09,15:05,58.806kWh,4.144kWh/kW,6996,"6,996W",0.493kW/kW,29.3C,-,39.184kWh,"3,536W",
2014-07-09 15:00:00,2014-07-09,15:00,58.223kWh,4.103kWh/kW,4038,"4,032W",0.284kW/kW,30.0C,-,38.890kWh,"5,875W",
2014-07-09 14:55:00,2014-07-09,14:55,57.887kWh,4.079kWh/kW,3972,"3,972W",0.280kW/kW,30.2C,-,38.400kWh,"5,858W",
2014-07-09 14:50:00,2014-07-09,14:50,57.556kWh,4.056kWh/kW,5395,"5,400W",0.381kW/kW,30.2C,-,37.912kWh,"5,837W",
2014-07-09 14:45:00,2014-07-09,14:45,57.106kWh,4.024kWh/kW,6568,"6,564W",0.463kW/kW,30.4C,-,37.426kWh,"5,898W",
2014-07-09 14:40:00,2014-07-09,14:40,56.559kWh,3.986kWh/kW,6262,"6,264W",0.441kW/kW,30.7C,-,36.934kWh,"5,880W",
2014-07-09 14:35:00,2014-07-09,14:35,56.037kWh,3.949kWh/kW,5372,"5,376W",0.379kW/kW,30.8C,-,36.444kWh,"3,268W",
2014-07-09 14:30:00,2014-07-09,14:30,55.589kWh,3.917kWh/kW,5867,"5,856W",0.413kW/kW,30.9C,-,36.172kWh,"3,260W",
2014-07-09 14:25:00,2014-07-09,14:25,55.101kWh,3.883kWh/kW,7296,"7,296W",0.514kW/kW,30.5C,-,35.900kWh,"3,259W",
2014-07-09 14:20:00,2014-07-09,14:20,54.493kWh,3.840kWh/kW,8624,"8,628W",0.608kW/kW,30.9C,-,35.629kWh,"3,247W",
2014-07-09 14:15:00,2014-07-09,14:15,53.774kWh,3.790kWh/kW,8833,"8,832W",0.622kW/kW,30.4C,-,35.358kWh,"3,236W",
2014-07-09 14:10:00,2014-07-09,14:10,53.038kWh,3.738kWh/kW,8012,"8,016W",0.565kW/kW,30.5C,-,35.088kWh,"3,232W",
2014-07-09 14:05:00,2014-07-09,14:05,52.370kWh,3.691kWh/kW,7034,"7,032W",0.496kW/kW,30.5C,-,34.819kWh,"3,220W",
2014-07-09 14:00:00,2014-07-09,14:00,51.784kWh,3.649kWh/kW,7334,"7,332W",0.517kW/kW,30.1C,-,34.551kWh,"3,296W",
2014-07-09 13:55:00,2014-07-09,13:55,51.173kWh,3.606kWh/kW,7001,"7,008W",0.494kW/kW,30.1C,-,34.276kWh,"3,023W",
2014-07-09 13:50:00,2014-07-09,13:50,50.589kWh,3.565kWh/kW,6109,"6,108W",0.430kW/kW,30.1C,-,34.024kWh,"3,023W",
2014-07-09 13:45:00,2014-07-09,13:45,50.080kWh,3.529kWh/kW,6739,"6,732W",0.474kW/kW,30.3C,-,33.772kWh,"2,749W",
2014-07-09 13:40:00,2014-07-09,13:40,49.519kWh,3.490kWh/kW,6716,"6,720W",0.474kW/kW,30.2C,-,33.543kWh,"1,309W",
2014-07-09 13:35:00,2014-07-09,13:35,48.959kWh,3.450kWh/kW,6729,"6,732W",0.474kW/kW,30.4C,-,33.434kWh,"1,306W",
