datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-07-30 23:55:00,2014-07-30,23:55,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,54.438kWh,"1,363W",
2014-07-30 23:50:00,2014-07-30,23:50,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,54.324kWh,"1,443W",
2014-07-30 23:45:00,2014-07-30,23:45,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,54.204kWh,"1,598W",
2014-07-30 23:40:00,2014-07-30,23:40,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,54.071kWh,"1,414W",
2014-07-30 23:35:00,2014-07-30,23:35,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,53.953kWh,"1,449W",
2014-07-30 23:30:00,2014-07-30,23:30,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,53.832kWh,"1,446W",
2014-07-30 23:25:00,2014-07-30,23:25,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,53.712kWh,"1,454W",
2014-07-30 23:20:00,2014-07-30,23:20,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,53.591kWh,"1,460W",
2014-07-30 23:15:00,2014-07-30,23:15,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,53.469kWh,"1,368W",
2014-07-30 23:10:00,2014-07-30,23:10,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,53.355kWh,"1,226W",
2014-07-30 23:05:00,2014-07-30,23:05,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,-,-,53.253kWh,"1,327W",
2014-07-30 23:00:00,2014-07-30,23:00,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,14.4C,-,53.142kWh,"1,335W",
2014-07-30 22:55:00,2014-07-30,22:55,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,14.3C,-,53.031kWh,"1,698W",
2014-07-30 22:50:00,2014-07-30,22:50,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,14.3C,-,52.890kWh,"1,673W",
2014-07-30 22:45:00,2014-07-30,22:45,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,14.1C,-,52.750kWh,"1,795W",
2014-07-30 22:40:00,2014-07-30,22:40,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,14.1C,-,52.601kWh,"2,128W",
2014-07-30 22:35:00,2014-07-30,22:35,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,14.0C,-,52.423kWh,"5,568W",
2014-07-30 22:30:00,2014-07-30,22:30,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,14.0C,-,51.959kWh,"1,866W",
2014-07-30 22:25:00,2014-07-30,22:25,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,14.0C,-,51.804kWh,"1,725W",
2014-07-30 22:20:00,2014-07-30,22:20,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,13.8C,-,51.660kWh,"1,734W",
2014-07-30 22:15:00,2014-07-30,22:15,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,13.7C,-,51.515kWh,"1,770W",
2014-07-30 22:10:00,2014-07-30,22:10,13.698kWh,0.965kWh/kW,0,0W,0.000kW/kW,13.6C,-,51.368kWh,"1,712W",
