datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-07-13 23:55:00,2014-07-13,23:55,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,78.635kWh,"6,897W",
2014-07-13 23:50:00,2014-07-13,23:50,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,78.060kWh,"1,667W",
2014-07-13 23:45:00,2014-07-13,23:45,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,77.921kWh,"1,599W",
2014-07-13 23:40:00,2014-07-13,23:40,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,77.788kWh,"1,578W",
2014-07-13 23:35:00,2014-07-13,23:35,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,77.656kWh,"1,332W",
2014-07-13 23:30:00,2014-07-13,23:30,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,77.545kWh,"1,332W",
2014-07-13 23:25:00,2014-07-13,23:25,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,77.434kWh,"1,348W",
2014-07-13 23:20:00,2014-07-13,23:20,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,77.322kWh,"1,337W",
2014-07-13 23:15:00,2014-07-13,23:15,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,77.211kWh,"1,325W",
2014-07-13 23:10:00,2014-07-13,23:10,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,77.100kWh,"1,334W",
2014-07-13 23:05:00,2014-07-13,23:05,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,-,-,76.989kWh,"1,336W",
2014-07-13 23:00:00,2014-07-13,23:00,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,18.9C,-,76.878kWh,"1,560W",
2014-07-13 22:55:00,2014-07-13,22:55,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.1C,-,76.748kWh,"1,444W",
2014-07-13 22:50:00,2014-07-13,22:50,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.1C,-,76.627kWh,"1,534W",
2014-07-13 22:45:00,2014-07-13,22:45,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.2C,-,76.500kWh,"1,465W",
2014-07-13 22:40:00,2014-07-13,22:40,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.1C,-,76.377kWh,"1,624W",
2014-07-13 22:35:00,2014-07-13,22:35,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.0C,-,76.242kWh,"5,394W",
2014-07-13 22:30:00,2014-07-13,22:30,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.0C,-,75.793kWh,"1,963W",
2014-07-13 22:25:00,2014-07-13,22:25,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.0C,-,75.629kWh,"3,823W",
2014-07-13 22:20:00,2014-07-13,22:20,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,18.9C,-,75.310kWh,"3,775W",
2014-07-13 22:15:00,2014-07-13,22:15,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,18.8C,-,74.996kWh,"3,701W",
2014-07-13 22:10:00,2014-07-13,22:10,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,18.8C,-,74.687kWh,"3,904W",
2014-07-13 22:05:00,2014-07-13,22:05,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.0C,-,74.362kWh,"4,031W",
2014-07-13 22:00:00,2014-07-13,22:00,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.3C,-,74.026kWh,"4,216W",
2014-07-13 21:55:00,2014-07-13,21:55,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.5C,-,73.675kWh,"1,995W",
2014-07-13 21:50:00,2014-07-13,21:50,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.5C,-,73.509kWh,"2,086W",
2014-07-13 21:45:00,2014-07-13,21:45,80.129kWh,5.647kWh/kW,0,0W,0.000kW/kW,19.5C,-,73.335kWh,"2,076W",
