datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-04-22 23:55:00,2014-04-22,23:55,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,58.428kWh,"3,926W",
2014-04-22 23:50:00,2014-04-22,23:50,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,58.101kWh,"7,577W",
2014-04-22 23:45:00,2014-04-22,23:45,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,57.469kWh,"3,870W",
2014-04-22 23:40:00,2014-04-22,23:40,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,57.147kWh,"4,133W",
2014-04-22 23:35:00,2014-04-22,23:35,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,56.802kWh,"4,129W",
2014-04-22 23:30:00,2014-04-22,23:30,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,56.458kWh,"4,257W",
2014-04-22 23:25:00,2014-04-22,23:25,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,56.104kWh,"8,041W",
2014-04-22 23:20:00,2014-04-22,23:20,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,55.434kWh,"7,974W",
2014-04-22 23:15:00,2014-04-22,23:15,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,54.769kWh,"7,974W",
2014-04-22 23:10:00,2014-04-22,23:10,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,54.105kWh,"7,982W",
2014-04-22 23:05:00,2014-04-22,23:05,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,-,-,53.439kWh,"4,164W",
2014-04-22 23:00:00,2014-04-22,23:00,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,15.8C,-,53.092kWh,"4,514W",
2014-04-22 22:55:00,2014-04-22,22:55,61.857kWh,4.359kWh/kW,0,0W,0.000kW/kW,15.1C,-,52.716kWh,"4,468W",
