datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-05-25 23:55:00,2014-05-25,23:55,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,53.675kWh,"1,180W",
2014-05-25 23:50:00,2014-05-25,23:50,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,53.577kWh,"1,192W",
2014-05-25 23:45:00,2014-05-25,23:45,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,53.478kWh,"1,217W",
2014-05-25 23:40:00,2014-05-25,23:40,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,53.376kWh,"1,514W",
2014-05-25 23:35:00,2014-05-25,23:35,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,53.250kWh,"1,702W",
2014-05-25 23:30:00,2014-05-25,23:30,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,53.108kWh,"1,757W",
2014-05-25 23:25:00,2014-05-25,23:25,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,52.962kWh,"1,768W",
2014-05-25 23:20:00,2014-05-25,23:20,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,52.815kWh,"1,665W",
2014-05-25 23:15:00,2014-05-25,23:15,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,52.676kWh,"1,827W",
2014-05-25 23:10:00,2014-05-25,23:10,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,52.524kWh,"1,688W",
2014-05-25 23:05:00,2014-05-25,23:05,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,-,-,52.383kWh,"1,605W",
2014-05-25 23:00:00,2014-05-25,23:00,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.5C,-,52.249kWh,"1,603W",
2014-05-25 22:55:00,2014-05-25,22:55,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.6C,-,52.116kWh,"5,404W",
2014-05-25 22:50:00,2014-05-25,22:50,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.6C,-,51.665kWh,"1,602W",
2014-05-25 22:45:00,2014-05-25,22:45,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.7C,-,51.532kWh,"1,729W",
2014-05-25 22:40:00,2014-05-25,22:40,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.7C,-,51.388kWh,"1,734W",
2014-05-25 22:35:00,2014-05-25,22:35,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.5C,-,51.243kWh,"1,729W",
2014-05-25 22:30:00,2014-05-25,22:30,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.3C,-,51.099kWh,"1,733W",
2014-05-25 22:25:00,2014-05-25,22:25,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.1C,-,50.955kWh,"1,873W",
2014-05-25 22:20:00,2014-05-25,22:20,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.1C,-,50.799kWh,"2,000W",
2014-05-25 22:15:00,2014-05-25,22:15,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.0C,-,50.632kWh,"1,997W",
2014-05-25 22:10:00,2014-05-25,22:10,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.0C,-,50.465kWh,"1,828W",
2014-05-25 22:05:00,2014-05-25,22:05,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.2C,-,50.313kWh,"1,823W",
2014-05-25 22:00:00,2014-05-25,22:00,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.4C,-,50.161kWh,"1,738W",
2014-05-25 21:55:00,2014-05-25,21:55,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.6C,-,50.016kWh,"1,703W",
2014-05-25 21:50:00,2014-05-25,21:50,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.6C,-,49.874kWh,"1,702W",
2014-05-25 21:45:00,2014-05-25,21:45,56.310kWh,3.968kWh/kW,0,0W,0.000kW/kW,11.9C,-,49.733kWh,"1,741W",
