datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-06-16 23:55:00,2014-06-16,23:55,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,59.139kWh,"5,324W",
2014-06-16 23:50:00,2014-06-16,23:50,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,58.695kWh,"5,439W",
2014-06-16 23:45:00,2014-06-16,23:45,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,58.242kWh,"5,427W",
2014-06-16 23:40:00,2014-06-16,23:40,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,57.790kWh,"5,544W",
2014-06-16 23:35:00,2014-06-16,23:35,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,57.328kWh,"5,582W",
2014-06-16 23:30:00,2014-06-16,23:30,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,56.862kWh,"5,491W",
2014-06-16 23:25:00,2014-06-16,23:25,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,56.405kWh,"5,475W",
2014-06-16 23:20:00,2014-06-16,23:20,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,55.949kWh,"1,882W",
2014-06-16 23:15:00,2014-06-16,23:15,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,55.792kWh,"1,799W",
2014-06-16 23:10:00,2014-06-16,23:10,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,55.642kWh,"1,801W",
2014-06-16 23:05:00,2014-06-16,23:05,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,-,-,55.492kWh,"1,793W",
2014-06-16 23:00:00,2014-06-16,23:00,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,19.7C,-,55.342kWh,"2,018W",
2014-06-16 22:55:00,2014-06-16,22:55,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.0C,-,55.174kWh,"3,890W",
2014-06-16 22:50:00,2014-06-16,22:50,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.0C,-,54.850kWh,"3,819W",
2014-06-16 22:45:00,2014-06-16,22:45,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,19.3C,-,54.532kWh,"3,802W",
2014-06-16 22:40:00,2014-06-16,22:40,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,19.4C,-,54.215kWh,"3,813W",
2014-06-16 22:35:00,2014-06-16,22:35,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,19.7C,-,53.897kWh,"3,887W",
2014-06-16 22:30:00,2014-06-16,22:30,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.6C,-,53.573kWh,"3,836W",
2014-06-16 22:25:00,2014-06-16,22:25,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.7C,-,53.254kWh,"3,989W",
2014-06-16 22:20:00,2014-06-16,22:20,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.4C,-,52.921kWh,"3,704W",
2014-06-16 22:15:00,2014-06-16,22:15,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.6C,-,52.612kWh,"2,524W",
2014-06-16 22:10:00,2014-06-16,22:10,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.4C,-,52.402kWh,"1,615W",
2014-06-16 22:05:00,2014-06-16,22:05,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.3C,-,52.268kWh,"1,616W",
2014-06-16 22:00:00,2014-06-16,22:00,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,21.4C,-,52.133kWh,"1,619W",
2014-06-16 21:55:00,2014-06-16,21:55,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,21.4C,-,51.998kWh,"1,603W",
2014-06-16 21:50:00,2014-06-16,21:50,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,21.4C,-,51.864kWh,"2,010W",
2014-06-16 21:45:00,2014-06-16,21:45,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,21.5C,-,51.697kWh,"4,532W",
2014-06-16 21:40:00,2014-06-16,21:40,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,21.1C,-,51.319kWh,"9,078W",
2014-06-16 21:35:00,2014-06-16,21:35,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,21.0C,-,50.563kWh,"9,104W",
2014-06-16 21:30:00,2014-06-16,21:30,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,21.2C,-,49.804kWh,"9,294W",
2014-06-16 21:25:00,2014-06-16,21:25,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.9C,-,49.030kWh,"11,363W",
2014-06-16 21:20:00,2014-06-16,21:20,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.7C,-,48.083kWh,"1,724W",
2014-06-16 21:15:00,2014-06-16,21:15,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.5C,-,47.939kWh,"1,736W",
2014-06-16 21:10:00,2014-06-16,21:10,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,20.9C,-,47.794kWh,"1,620W",
2014-06-16 21:05:00,2014-06-16,21:05,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,21.4C,-,47.659kWh,"1,625W",
2014-06-16 21:00:00,2014-06-16,21:00,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,22.6C,-,47.524kWh,"3,742W",
2014-06-16 20:55:00,2014-06-16,20:55,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,22.7C,-,47.212kWh,"3,624W",
2014-06-16 20:50:00,2014-06-16,20:50,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,22.7C,-,46.910kWh,"3,646W",
2014-06-16 20:45:00,2014-06-16,20:45,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,22.7C,-,46.606kWh,"3,705W",
2014-06-16 20:40:00,2014-06-16,20:40,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,22.9C,-,46.297kWh,"1,623W",
2014-06-16 20:35:00,2014-06-16,20:35,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,23.3C,-,46.162kWh,"1,639W",
2014-06-16 20:30:00,2014-06-16,20:30,80.234kWh,5.654kWh/kW,0,0W,0.000kW/kW,23.6C,-,46.026kWh,"1,571W",
2014-06-16 20:25:00,2014-06-16,20:25,80.234kWh,5.654kWh/kW,37,36W,0.003kW/kW,24.0C,-,45.895kWh,"1,632W",
2014-06-16 20:20:00,2014-06-16,20:20,80.231kWh,5.654kWh/kW,69,72W,0.005kW/kW,24.4C,-,45.759kWh,0W,
2014-06-16 20:15:00,2014-06-16,20:15,80.225kWh,5.654kWh/kW,105,108W,0.008kW/kW,24.9C,-,45.759kWh,0W,
2014-06-16 20:10:00,2014-06-16,20:10,80.216kWh,5.653kWh/kW,155,156W,0.011kW/kW,25.2C,-,45.759kWh,"2,969W",
2014-06-16 20:05:00,2014-06-16,20:05,80.203kWh,5.652kWh/kW,221,216W,0.015kW/kW,25.2C,-,45.511kWh,"4,603W",
2014-06-16 20:00:00,2014-06-16,20:00,80.185kWh,5.651kWh/kW,294,300W,0.021kW/kW,25.7C,-,45.128kWh,"4,932W",
2014-06-16 19:55:00,2014-06-16,19:55,80.160kWh,5.649kWh/kW,349,348W,0.025kW/kW,26.1C,-,44.717kWh,"4,620W",
2014-06-16 19:50:00,2014-06-16,19:50,80.131kWh,5.647kWh/kW,405,408W,0.029kW/kW,26.1C,-,44.332kWh,"6,231W",
2014-06-16 19:45:00,2014-06-16,19:45,80.097kWh,5.645kWh/kW,485,480W,0.034kW/kW,26.5C,-,43.812kWh,"6,319W",
2014-06-16 19:40:00,2014-06-16,19:40,80.057kWh,5.642kWh/kW,567,564W,0.040kW/kW,26.7C,-,43.286kWh,"4,257W",
