datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-06-03 23:55:00,2014-06-03,23:55,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,60.583kWh,"1,473W",
2014-06-03 23:50:00,2014-06-03,23:50,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,60.460kWh,"3,531W",
2014-06-03 23:45:00,2014-06-03,23:45,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,60.166kWh,"3,539W",
2014-06-03 23:40:00,2014-06-03,23:40,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,59.871kWh,"7,780W",
2014-06-03 23:35:00,2014-06-03,23:35,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,59.222kWh,"7,791W",
2014-06-03 23:30:00,2014-06-03,23:30,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,58.573kWh,"7,156W",
2014-06-03 23:25:00,2014-06-03,23:25,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,57.977kWh,"2,168W",
2014-06-03 23:20:00,2014-06-03,23:20,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,57.796kWh,"1,641W",
2014-06-03 23:15:00,2014-06-03,23:15,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,57.659kWh,"1,647W",
2014-06-03 23:10:00,2014-06-03,23:10,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,57.522kWh,"1,647W",
2014-06-03 23:05:00,2014-06-03,23:05,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,-,-,57.385kWh,"1,651W",
2014-06-03 23:00:00,2014-06-03,23:00,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.2C,-,57.247kWh,"1,498W",
2014-06-03 22:55:00,2014-06-03,22:55,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,18.6C,-,57.122kWh,"1,576W",
2014-06-03 22:50:00,2014-06-03,22:50,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,18.6C,-,56.991kWh,"1,576W",
2014-06-03 22:45:00,2014-06-03,22:45,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,18.6C,-,56.860kWh,"1,585W",
2014-06-03 22:40:00,2014-06-03,22:40,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.1C,-,56.728kWh,"1,793W",
2014-06-03 22:35:00,2014-06-03,22:35,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.1C,-,56.578kWh,"2,742W",
2014-06-03 22:30:00,2014-06-03,22:30,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.5C,-,56.350kWh,"3,799W",
2014-06-03 22:25:00,2014-06-03,22:25,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.8C,-,56.033kWh,"3,744W",
2014-06-03 22:20:00,2014-06-03,22:20,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.7C,-,55.721kWh,"3,694W",
2014-06-03 22:15:00,2014-06-03,22:15,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.4C,-,55.413kWh,"3,673W",
2014-06-03 22:10:00,2014-06-03,22:10,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.2C,-,55.107kWh,"3,390W",
2014-06-03 22:05:00,2014-06-03,22:05,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.4C,-,54.825kWh,"1,573W",
2014-06-03 22:00:00,2014-06-03,22:00,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.5C,-,54.694kWh,"1,588W",
2014-06-03 21:55:00,2014-06-03,21:55,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.5C,-,54.561kWh,"1,923W",
2014-06-03 21:50:00,2014-06-03,21:50,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.5C,-,54.401kWh,"9,114W",
2014-06-03 21:45:00,2014-06-03,21:45,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,20.5C,-,53.641kWh,"9,094W",
2014-06-03 21:40:00,2014-06-03,21:40,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,21.2C,-,52.884kWh,"9,091W",
2014-06-03 21:35:00,2014-06-03,21:35,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,22.1C,-,52.126kWh,"1,511W",
2014-06-03 21:30:00,2014-06-03,21:30,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,23.9C,-,52.000kWh,"1,508W",
2014-06-03 21:25:00,2014-06-03,21:25,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,24.2C,-,51.874kWh,"1,494W",
2014-06-03 21:20:00,2014-06-03,21:20,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,23.7C,-,51.750kWh,"1,621W",
2014-06-03 21:15:00,2014-06-03,21:15,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,25.0C,-,51.615kWh,"1,664W",
2014-06-03 21:10:00,2014-06-03,21:10,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,24.8C,-,51.476kWh,"1,624W",
2014-06-03 21:05:00,2014-06-03,21:05,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,25.1C,-,51.341kWh,"1,668W",
2014-06-03 21:00:00,2014-06-03,21:00,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,25.5C,-,51.202kWh,"3,605W",
2014-06-03 20:55:00,2014-06-03,20:55,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,25.6C,-,50.901kWh,"3,697W",
2014-06-03 20:50:00,2014-06-03,20:50,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,25.6C,-,50.593kWh,"3,692W",
2014-06-03 20:45:00,2014-06-03,20:45,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,25.5C,-,50.286kWh,"3,724W",
2014-06-03 20:40:00,2014-06-03,20:40,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,25.8C,-,49.975kWh,"3,761W",
2014-06-03 20:35:00,2014-06-03,20:35,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,25.9C,-,49.662kWh,"3,878W",
2014-06-03 20:30:00,2014-06-03,20:30,89.203kWh,6.286kWh/kW,0,0W,0.000kW/kW,26.1C,-,49.339kWh,"3,817W",
2014-06-03 20:25:00,2014-06-03,20:25,89.203kWh,6.286kWh/kW,1,0W,0.000kW/kW,26.0C,-,49.021kWh,"3,773W",
2014-06-03 20:20:00,2014-06-03,20:20,89.203kWh,6.286kWh/kW,12,12W,0.001kW/kW,26.2C,-,48.706kWh,"3,849W",
2014-06-03 20:15:00,2014-06-03,20:15,89.202kWh,6.286kWh/kW,44,48W,0.003kW/kW,26.5C,-,48.386kWh,"8,055W",
2014-06-03 20:10:00,2014-06-03,20:10,89.198kWh,6.286kWh/kW,83,84W,0.006kW/kW,27.0C,-,47.714kWh,"3,404W",
2014-06-03 20:05:00,2014-06-03,20:05,89.191kWh,6.285kWh/kW,116,120W,0.008kW/kW,27.6C,-,47.431kWh,"3,477W",
2014-06-03 20:00:00,2014-06-03,20:00,89.181kWh,6.285kWh/kW,145,144W,0.010kW/kW,27.6C,-,47.141kWh,"3,059W",
2014-06-03 19:55:00,2014-06-03,19:55,89.169kWh,6.284kWh/kW,171,168W,0.012kW/kW,28.6C,-,46.886kWh,"4,648W",
2014-06-03 19:50:00,2014-06-03,19:50,89.155kWh,6.283kWh/kW,197,192W,0.014kW/kW,28.6C,-,46.499kWh,"7,545W",
2014-06-03 19:45:00,2014-06-03,19:45,89.139kWh,6.282kWh/kW,223,228W,0.016kW/kW,28.6C,-,45.870kWh,"5,946W",
2014-06-03 19:40:00,2014-06-03,19:40,89.120kWh,6.280kWh/kW,250,252W,0.018kW/kW,28.6C,-,45.374kWh,"4,598W",
2014-06-03 19:35:00,2014-06-03,19:35,89.099kWh,6.279kWh/kW,276,276W,0.019kW/kW,29.2C,-,44.991kWh,"4,353W",
2014-06-03 19:30:00,2014-06-03,19:30,89.076kWh,6.277kWh/kW,302,300W,0.021kW/kW,29.6C,-,44.628kWh,"3,793W",
2014-06-03 19:25:00,2014-06-03,19:25,89.051kWh,6.276kWh/kW,332,336W,0.024kW/kW,30.1C,-,44.312kWh,"3,794W",
2014-06-03 19:20:00,2014-06-03,19:20,89.023kWh,6.274kWh/kW,372,372W,0.026kW/kW,30.0C,-,43.996kWh,"3,768W",
2014-06-03 19:15:00,2014-06-03,19:15,88.992kWh,6.271kWh/kW,428,432W,0.030kW/kW,29.8C,-,43.682kWh,"3,785W",
2014-06-03 19:10:00,2014-06-03,19:10,88.956kWh,6.269kWh/kW,500,504W,0.036kW/kW,29.9C,-,43.367kWh,"3,844W",
2014-06-03 19:05:00,2014-06-03,19:05,88.914kWh,6.266kWh/kW,589,588W,0.041kW/kW,29.9C,-,43.046kWh,"3,852W",
2014-06-03 19:00:00,2014-06-03,19:00,88.865kWh,6.263kWh/kW,693,696W,0.049kW/kW,30.2C,-,42.725kWh,"3,934W",
2014-06-03 18:55:00,2014-06-03,18:55,88.807kWh,6.258kWh/kW,819,816W,0.058kW/kW,30.4C,-,42.398kWh,"3,964W",
2014-06-03 18:50:00,2014-06-03,18:50,88.739kWh,6.254kWh/kW,959,960W,0.068kW/kW,30.4C,-,42.067kWh,"1,798W",
