datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-09-21 23:55:00,2014-09-21,23:55,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,77.411kWh,"4,957W",
2014-09-21 23:50:00,2014-09-21,23:50,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,76.998kWh,"4,948W",
2014-09-21 23:45:00,2014-09-21,23:45,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,76.586kWh,"4,959W",
2014-09-21 23:40:00,2014-09-21,23:40,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,76.172kWh,"5,212W",
2014-09-21 23:35:00,2014-09-21,23:35,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,75.738kWh,"5,625W",
2014-09-21 23:30:00,2014-09-21,23:30,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,75.269kWh,"5,687W",
2014-09-21 23:25:00,2014-09-21,23:25,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,74.795kWh,"5,677W",
2014-09-21 23:20:00,2014-09-21,23:20,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,74.322kWh,"5,685W",
2014-09-21 23:15:00,2014-09-21,23:15,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,73.849kWh,"5,662W",
2014-09-21 23:10:00,2014-09-21,23:10,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,73.377kWh,"5,603W",
2014-09-21 23:05:00,2014-09-21,23:05,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,-,-,72.910kWh,"5,591W",
2014-09-21 23:00:00,2014-09-21,23:00,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.2C,-,72.444kWh,"5,605W",
2014-09-21 22:55:00,2014-09-21,22:55,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.7C,-,71.977kWh,"5,611W",
2014-09-21 22:50:00,2014-09-21,22:50,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.7C,-,71.509kWh,"8,183W",
2014-09-21 22:45:00,2014-09-21,22:45,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.7C,-,70.827kWh,"8,135W",
2014-09-21 22:40:00,2014-09-21,22:40,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.7C,-,70.149kWh,"8,176W",
2014-09-21 22:35:00,2014-09-21,22:35,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.5C,-,69.468kWh,"8,225W",
2014-09-21 22:30:00,2014-09-21,22:30,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.5C,-,68.783kWh,"8,394W",
2014-09-21 22:25:00,2014-09-21,22:25,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.5C,-,68.083kWh,"7,823W",
2014-09-21 22:20:00,2014-09-21,22:20,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.5C,-,67.431kWh,"4,045W",
2014-09-21 22:15:00,2014-09-21,22:15,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.2C,-,67.094kWh,"2,237W",
2014-09-21 22:10:00,2014-09-21,22:10,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.3C,-,66.908kWh,"2,172W",
2014-09-21 22:05:00,2014-09-21,22:05,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.4C,-,66.727kWh,"2,251W",
2014-09-21 22:00:00,2014-09-21,22:00,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.4C,-,66.539kWh,"2,267W",
2014-09-21 21:55:00,2014-09-21,21:55,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.5C,-,66.350kWh,"2,274W",
2014-09-21 21:50:00,2014-09-21,21:50,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.5C,-,66.161kWh,"2,131W",
2014-09-21 21:45:00,2014-09-21,21:45,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.5C,-,65.983kWh,"2,013W",
2014-09-21 21:40:00,2014-09-21,21:40,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.6C,-,65.815kWh,"2,002W",
2014-09-21 21:35:00,2014-09-21,21:35,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.7C,-,65.649kWh,"2,084W",
2014-09-21 21:30:00,2014-09-21,21:30,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.8C,-,65.475kWh,"7,582W",
2014-09-21 21:25:00,2014-09-21,21:25,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.7C,-,64.843kWh,"7,621W",
2014-09-21 21:20:00,2014-09-21,21:20,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.6C,-,64.208kWh,"7,609W",
2014-09-21 21:15:00,2014-09-21,21:15,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.6C,-,63.574kWh,"8,882W",
2014-09-21 21:10:00,2014-09-21,21:10,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.7C,-,62.834kWh,"8,886W",
2014-09-21 21:05:00,2014-09-21,21:05,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.8C,-,62.093kWh,"4,092W",
2014-09-21 21:00:00,2014-09-21,21:00,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,15.9C,-,61.752kWh,"5,758W",
2014-09-21 20:55:00,2014-09-21,20:55,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,16.0C,-,61.272kWh,"5,624W",
2014-09-21 20:50:00,2014-09-21,20:50,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,16.0C,-,60.804kWh,"4,527W",
2014-09-21 20:45:00,2014-09-21,20:45,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,16.0C,-,60.426kWh,"4,671W",
2014-09-21 20:40:00,2014-09-21,20:40,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,16.1C,-,60.037kWh,"3,288W",
2014-09-21 20:35:00,2014-09-21,20:35,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,16.2C,-,59.763kWh,"2,771W",
2014-09-21 20:30:00,2014-09-21,20:30,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,16.5C,-,59.532kWh,"2,403W",
2014-09-21 20:25:00,2014-09-21,20:25,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,16.9C,-,59.332kWh,"2,233W",
2014-09-21 20:20:00,2014-09-21,20:20,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.0C,-,59.146kWh,"2,968W",
2014-09-21 20:15:00,2014-09-21,20:15,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.4C,-,58.899kWh,"2,996W",
2014-09-21 20:10:00,2014-09-21,20:10,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.6C,-,58.649kWh,"2,983W",
2014-09-21 20:05:00,2014-09-21,20:05,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.7C,-,58.400kWh,"3,009W",
2014-09-21 20:00:00,2014-09-21,20:00,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.9C,-,58.150kWh,"2,992W",
2014-09-21 19:55:00,2014-09-21,19:55,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.8C,-,57.900kWh,"2,058W",
2014-09-21 19:50:00,2014-09-21,19:50,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.8C,-,57.729kWh,"1,964W",
2014-09-21 19:45:00,2014-09-21,19:45,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.8C,-,57.565kWh,"2,199W",
2014-09-21 19:40:00,2014-09-21,19:40,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.8C,-,57.382kWh,"4,091W",
2014-09-21 19:35:00,2014-09-21,19:35,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.8C,-,57.041kWh,"4,078W",
2014-09-21 19:30:00,2014-09-21,19:30,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.8C,-,56.701kWh,"4,276W",
2014-09-21 19:25:00,2014-09-21,19:25,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.8C,-,56.345kWh,"4,251W",
2014-09-21 19:20:00,2014-09-21,19:20,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.8C,-,55.991kWh,"4,394W",
2014-09-21 19:15:00,2014-09-21,19:15,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.7C,-,55.624kWh,"2,316W",
2014-09-21 19:10:00,2014-09-21,19:10,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.7C,-,55.431kWh,"3,626W",
2014-09-21 19:05:00,2014-09-21,19:05,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.8C,-,55.129kWh,"4,748W",
2014-09-21 19:00:00,2014-09-21,19:00,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,17.9C,-,54.734kWh,"4,611W",
2014-09-21 18:55:00,2014-09-21,18:55,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,18.0C,-,54.349kWh,"8,327W",
2014-09-21 18:50:00,2014-09-21,18:50,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,18.0C,-,53.655kWh,"9,921W",
2014-09-21 18:45:00,2014-09-21,18:45,47.000kWh,3.312kWh/kW,0,0W,0.000kW/kW,18.0C,-,52.829kWh,"10,779W",
2014-09-21 18:40:00,2014-09-21,18:40,47.000kWh,3.312kWh/kW,26,24W,0.002kW/kW,18.0C,-,51.930kWh,"6,312W",
2014-09-21 18:35:00,2014-09-21,18:35,46.998kWh,3.312kWh/kW,101,96W,0.007kW/kW,18.1C,-,51.404kWh,"1,518W",
2014-09-21 18:30:00,2014-09-21,18:30,46.990kWh,3.311kWh/kW,143,144W,0.010kW/kW,18.3C,-,51.278kWh,"1,478W",
2014-09-21 18:25:00,2014-09-21,18:25,46.978kWh,3.311kWh/kW,189,192W,0.014kW/kW,18.3C,-,51.155kWh,"1,582W",
2014-09-21 18:20:00,2014-09-21,18:20,46.962kWh,3.310kWh/kW,217,216W,0.015kW/kW,18.3C,-,51.023kWh,"1,585W",
2014-09-21 18:15:00,2014-09-21,18:15,46.944kWh,3.308kWh/kW,263,264W,0.019kW/kW,18.6C,-,50.891kWh,"1,614W",
2014-09-21 18:10:00,2014-09-21,18:10,46.922kWh,3.307kWh/kW,329,324W,0.023kW/kW,18.9C,-,50.756kWh,"1,598W",
2014-09-21 18:05:00,2014-09-21,18:05,46.895kWh,3.305kWh/kW,414,420W,0.030kW/kW,18.9C,-,50.623kWh,"3,687W",
2014-09-21 18:00:00,2014-09-21,18:00,46.860kWh,3.302kWh/kW,562,564W,0.040kW/kW,19.8C,-,50.316kWh,"3,692W",
2014-09-21 17:55:00,2014-09-21,17:55,46.813kWh,3.299kWh/kW,686,684W,0.048kW/kW,20.2C,-,50.008kWh,"3,684W",
2014-09-21 17:50:00,2014-09-21,17:50,46.756kWh,3.295kWh/kW,719,720W,0.051kW/kW,20.2C,-,49.701kWh,"3,664W",
2014-09-21 17:45:00,2014-09-21,17:45,46.696kWh,3.291kWh/kW,809,804W,0.057kW/kW,20.2C,-,49.396kWh,"3,644W",
2014-09-21 17:40:00,2014-09-21,17:40,46.629kWh,3.286kWh/kW,1070,"1,068W",0.075kW/kW,20.2C,-,49.092kWh,"3,820W",
2014-09-21 17:35:00,2014-09-21,17:35,46.540kWh,3.280kWh/kW,1313,"1,308W",0.092kW/kW,20.5C,-,48.774kWh,"1,661W",
2014-09-21 17:30:00,2014-09-21,17:30,46.431kWh,3.272kWh/kW,1576,"1,572W",0.111kW/kW,20.9C,-,48.635kWh,"1,619W",
2014-09-21 17:25:00,2014-09-21,17:25,46.300kWh,3.263kWh/kW,1873,"1,872W",0.132kW/kW,21.0C,-,48.501kWh,"1,696W",
2014-09-21 17:20:00,2014-09-21,17:20,46.144kWh,3.252kWh/kW,1995,"1,992W",0.140kW/kW,21.3C,-,48.359kWh,"1,699W",
2014-09-21 17:15:00,2014-09-21,17:15,45.978kWh,3.240kWh/kW,1994,"1,992W",0.140kW/kW,20.2C,-,48.218kWh,"2,162W",
2014-09-21 17:10:00,2014-09-21,17:10,45.812kWh,3.228kWh/kW,1823,"1,824W",0.129kW/kW,19.9C,-,48.037kWh,"2,373W",
2014-09-21 17:05:00,2014-09-21,17:05,45.660kWh,3.218kWh/kW,1764,"1,764W",0.124kW/kW,19.9C,-,47.840kWh,"5,412W",
2014-09-21 17:00:00,2014-09-21,17:00,45.513kWh,3.207kWh/kW,1948,"1,944W",0.137kW/kW,19.4C,-,47.389kWh,"2,662W",
2014-09-21 16:55:00,2014-09-21,16:55,45.351kWh,3.196kWh/kW,1948,"1,944W",0.137kW/kW,19.1C,-,47.167kWh,"6,681W",
2014-09-21 16:50:00,2014-09-21,16:50,45.189kWh,3.185kWh/kW,1904,"1,908W",0.134kW/kW,19.1C,-,46.610kWh,"7,546W",
2014-09-21 16:45:00,2014-09-21,16:45,45.030kWh,3.173kWh/kW,1649,"1,644W",0.116kW/kW,19.1C,-,45.981kWh,"8,966W",
