datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-07-19 23:55:00,2014-07-19,23:55,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,61.016kWh,"1,429W",
2014-07-19 23:50:00,2014-07-19,23:50,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,60.897kWh,"1,634W",
2014-07-19 23:45:00,2014-07-19,23:45,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,60.761kWh,"3,640W",
2014-07-19 23:40:00,2014-07-19,23:40,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,60.458kWh,"3,530W",
2014-07-19 23:35:00,2014-07-19,23:35,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,60.164kWh,"3,483W",
2014-07-19 23:30:00,2014-07-19,23:30,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,59.873kWh,"3,461W",
2014-07-19 23:25:00,2014-07-19,23:25,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,59.585kWh,"3,458W",
2014-07-19 23:20:00,2014-07-19,23:20,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,59.297kWh,"3,665W",
2014-07-19 23:15:00,2014-07-19,23:15,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,58.991kWh,"1,385W",
2014-07-19 23:10:00,2014-07-19,23:10,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,58.876kWh,"1,385W",
2014-07-19 23:05:00,2014-07-19,23:05,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,-,-,58.761kWh,"1,222W",
2014-07-19 23:00:00,2014-07-19,23:00,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,23.0C,-,58.659kWh,"1,301W",
2014-07-19 22:55:00,2014-07-19,22:55,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,23.3C,-,58.550kWh,"1,369W",
2014-07-19 22:50:00,2014-07-19,22:50,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,23.3C,-,58.436kWh,"1,680W",
2014-07-19 22:45:00,2014-07-19,22:45,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,23.6C,-,58.296kWh,"1,635W",
2014-07-19 22:40:00,2014-07-19,22:40,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,23.9C,-,58.160kWh,"1,695W",
2014-07-19 22:35:00,2014-07-19,22:35,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,23.5C,-,58.019kWh,"1,761W",
2014-07-19 22:30:00,2014-07-19,22:30,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,23.1C,-,57.872kWh,"3,898W",
2014-07-19 22:25:00,2014-07-19,22:25,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,22.6C,-,57.547kWh,"3,860W",
2014-07-19 22:20:00,2014-07-19,22:20,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,22.4C,-,57.226kWh,"3,889W",
2014-07-19 22:15:00,2014-07-19,22:15,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,22.3C,-,56.901kWh,"3,923W",
2014-07-19 22:10:00,2014-07-19,22:10,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,22.0C,-,56.575kWh,"3,929W",
2014-07-19 22:05:00,2014-07-19,22:05,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,22.4C,-,56.247kWh,"4,094W",
2014-07-19 22:00:00,2014-07-19,22:00,78.319kWh,5.519kWh/kW,0,0W,0.000kW/kW,22.9C,-,55.906kWh,"1,787W",
