datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-05-14 23:55:00,2014-05-14,23:55,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,78.066kWh,"5,038W",
2014-05-14 23:50:00,2014-05-14,23:50,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,77.646kWh,"10,889W",
2014-05-14 23:45:00,2014-05-14,23:45,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,76.739kWh,"13,645W",
2014-05-14 23:40:00,2014-05-14,23:40,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,75.602kWh,"13,658W",
2014-05-14 23:35:00,2014-05-14,23:35,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,74.464kWh,"13,186W",
2014-05-14 23:30:00,2014-05-14,23:30,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,73.365kWh,"13,243W",
2014-05-14 23:25:00,2014-05-14,23:25,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,72.261kWh,"8,170W",
2014-05-14 23:20:00,2014-05-14,23:20,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,71.580kWh,"8,188W",
2014-05-14 23:15:00,2014-05-14,23:15,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,70.898kWh,"8,216W",
2014-05-14 23:10:00,2014-05-14,23:10,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,70.213kWh,"8,452W",
2014-05-14 23:05:00,2014-05-14,23:05,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,-,-,69.509kWh,"8,495W",
2014-05-14 23:00:00,2014-05-14,23:00,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.2C,-,68.801kWh,"6,621W",
2014-05-14 22:55:00,2014-05-14,22:55,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.2C,-,68.249kWh,"1,976W",
2014-05-14 22:50:00,2014-05-14,22:50,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.2C,-,68.085kWh,"1,788W",
2014-05-14 22:45:00,2014-05-14,22:45,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.2C,-,67.936kWh,"1,466W",
2014-05-14 22:40:00,2014-05-14,22:40,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.2C,-,67.814kWh,"1,798W",
2014-05-14 22:35:00,2014-05-14,22:35,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.3C,-,67.664kWh,"1,810W",
2014-05-14 22:30:00,2014-05-14,22:30,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.4C,-,67.513kWh,"1,902W",
2014-05-14 22:25:00,2014-05-14,22:25,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.4C,-,67.354kWh,"1,904W",
2014-05-14 22:20:00,2014-05-14,22:20,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.4C,-,67.196kWh,"1,900W",
2014-05-14 22:15:00,2014-05-14,22:15,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.4C,-,67.037kWh,"1,934W",
2014-05-14 22:10:00,2014-05-14,22:10,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.5C,-,66.876kWh,"1,816W",
2014-05-14 22:05:00,2014-05-14,22:05,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,7.6C,-,66.725kWh,"1,823W",
2014-05-14 22:00:00,2014-05-14,22:00,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.1C,-,66.573kWh,"1,901W",
2014-05-14 21:55:00,2014-05-14,21:55,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.2C,-,66.415kWh,"4,772W",
2014-05-14 21:50:00,2014-05-14,21:50,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.2C,-,66.017kWh,"4,890W",
2014-05-14 21:45:00,2014-05-14,21:45,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.0C,-,65.609kWh,"4,872W",
2014-05-14 21:40:00,2014-05-14,21:40,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.0C,-,65.203kWh,"3,558W",
2014-05-14 21:35:00,2014-05-14,21:35,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.2C,-,64.907kWh,"2,016W",
2014-05-14 21:30:00,2014-05-14,21:30,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.5C,-,64.739kWh,"2,167W",
2014-05-14 21:25:00,2014-05-14,21:25,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.6C,-,64.558kWh,"2,184W",
2014-05-14 21:20:00,2014-05-14,21:20,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.6C,-,64.376kWh,"2,161W",
2014-05-14 21:15:00,2014-05-14,21:15,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.7C,-,64.196kWh,"2,310W",
2014-05-14 21:10:00,2014-05-14,21:10,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.7C,-,64.004kWh,"1,928W",
2014-05-14 21:05:00,2014-05-14,21:05,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.8C,-,63.843kWh,"1,850W",
2014-05-14 21:00:00,2014-05-14,21:00,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,8.8C,-,63.689kWh,"1,721W",
2014-05-14 20:55:00,2014-05-14,20:55,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,9.0C,-,63.546kWh,"1,586W",
2014-05-14 20:50:00,2014-05-14,20:50,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,9.0C,-,63.413kWh,"1,599W",
2014-05-14 20:45:00,2014-05-14,20:45,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,9.4C,-,63.280kWh,"1,587W",
2014-05-14 20:40:00,2014-05-14,20:40,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,9.9C,-,63.148kWh,"1,447W",
2014-05-14 20:35:00,2014-05-14,20:35,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,9.9C,-,63.027kWh,"1,559W",
2014-05-14 20:30:00,2014-05-14,20:30,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,9.9C,-,62.897kWh,"1,442W",
2014-05-14 20:25:00,2014-05-14,20:25,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,9.9C,-,62.777kWh,"1,448W",
2014-05-14 20:20:00,2014-05-14,20:20,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,10.0C,-,62.657kWh,"1,442W",
2014-05-14 20:15:00,2014-05-14,20:15,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,10.2C,-,62.536kWh,"1,474W",
2014-05-14 20:10:00,2014-05-14,20:10,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,10.3C,-,62.414kWh,"1,276W",
2014-05-14 20:05:00,2014-05-14,20:05,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,10.3C,-,62.307kWh,"1,288W",
2014-05-14 20:00:00,2014-05-14,20:00,66.861kWh,4.712kWh/kW,0,0W,0.000kW/kW,10.3C,-,62.200kWh,"1,825W",
2014-05-14 19:55:00,2014-05-14,19:55,66.861kWh,4.712kWh/kW,13,12W,0.001kW/kW,10.3C,-,62.048kWh,"2,003W",
2014-05-14 19:50:00,2014-05-14,19:50,66.860kWh,4.712kWh/kW,71,72W,0.005kW/kW,10.3C,-,61.881kWh,"1,811W",
2014-05-14 19:45:00,2014-05-14,19:45,66.854kWh,4.711kWh/kW,132,132W,0.009kW/kW,10.5C,-,61.730kWh,"4,664W",
2014-05-14 19:40:00,2014-05-14,19:40,66.843kWh,4.711kWh/kW,194,192W,0.014kW/kW,10.9C,-,61.341kWh,"4,211W",
2014-05-14 19:35:00,2014-05-14,19:35,66.827kWh,4.709kWh/kW,258,264W,0.019kW/kW,11.2C,-,60.990kWh,"4,168W",
2014-05-14 19:30:00,2014-05-14,19:30,66.805kWh,4.708kWh/kW,275,276W,0.019kW/kW,11.1C,-,60.643kWh,"4,057W",
2014-05-14 19:25:00,2014-05-14,19:25,66.782kWh,4.706kWh/kW,284,288W,0.020kW/kW,10.6C,-,60.305kWh,"9,656W",
