datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-07-15 23:55:00,2014-07-15,23:55,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,56.790kWh,"1,572W",
2014-07-15 23:50:00,2014-07-15,23:50,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,56.659kWh,"1,409W",
2014-07-15 23:45:00,2014-07-15,23:45,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,56.542kWh,"1,400W",
2014-07-15 23:40:00,2014-07-15,23:40,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,56.425kWh,"1,401W",
2014-07-15 23:35:00,2014-07-15,23:35,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,56.309kWh,"1,517W",
2014-07-15 23:30:00,2014-07-15,23:30,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,56.182kWh,"6,667W",
2014-07-15 23:25:00,2014-07-15,23:25,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,55.627kWh,"6,626W",
2014-07-15 23:20:00,2014-07-15,23:20,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,55.074kWh,"6,633W",
2014-07-15 23:15:00,2014-07-15,23:15,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,54.522kWh,"1,420W",
2014-07-15 23:10:00,2014-07-15,23:10,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,54.403kWh,"1,420W",
2014-07-15 23:05:00,2014-07-15,23:05,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,-,-,54.285kWh,"1,541W",
2014-07-15 23:00:00,2014-07-15,23:00,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,18.3C,-,54.157kWh,"1,545W",
2014-07-15 22:55:00,2014-07-15,22:55,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,18.3C,-,54.028kWh,"1,465W",
2014-07-15 22:50:00,2014-07-15,22:50,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,18.3C,-,53.906kWh,"3,467W",
2014-07-15 22:45:00,2014-07-15,22:45,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,18.3C,-,53.617kWh,"3,323W",
2014-07-15 22:40:00,2014-07-15,22:40,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,18.3C,-,53.340kWh,"3,434W",
2014-07-15 22:35:00,2014-07-15,22:35,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,18.6C,-,53.054kWh,"3,278W",
2014-07-15 22:30:00,2014-07-15,22:30,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,18.9C,-,52.781kWh,"3,360W",
2014-07-15 22:25:00,2014-07-15,22:25,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,19.2C,-,52.501kWh,"1,364W",
2014-07-15 22:20:00,2014-07-15,22:20,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,19.4C,-,52.387kWh,"1,369W",
2014-07-15 22:15:00,2014-07-15,22:15,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,19.4C,-,52.273kWh,"1,372W",
2014-07-15 22:10:00,2014-07-15,22:10,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,19.4C,-,52.159kWh,"5,173W",
2014-07-15 22:05:00,2014-07-15,22:05,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,19.5C,-,51.727kWh,"1,474W",
2014-07-15 22:00:00,2014-07-15,22:00,58.382kWh,4.114kWh/kW,0,0W,0.000kW/kW,19.7C,-,51.605kWh,"1,519W",
