datetime,Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2014-08-07 23:55:00,2014-08-07,23:55,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,67.320kWh,"3,554W",
2014-08-07 23:50:00,2014-08-07,23:50,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,67.024kWh,"3,553W",
2014-08-07 23:45:00,2014-08-07,23:45,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,66.728kWh,"3,384W",
2014-08-07 23:40:00,2014-08-07,23:40,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,66.446kWh,"3,490W",
2014-08-07 23:35:00,2014-08-07,23:35,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,66.155kWh,"3,542W",
2014-08-07 23:30:00,2014-08-07,23:30,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,65.860kWh,"3,505W",
2014-08-07 23:25:00,2014-08-07,23:25,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,65.568kWh,"3,568W",
2014-08-07 23:20:00,2014-08-07,23:20,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,65.271kWh,"1,362W",
2014-08-07 23:15:00,2014-08-07,23:15,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,65.157kWh,"1,364W",
2014-08-07 23:10:00,2014-08-07,23:10,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,65.044kWh,"4,719W",
2014-08-07 23:05:00,2014-08-07,23:05,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,-,-,64.650kWh,"4,108W",
2014-08-07 23:00:00,2014-08-07,23:00,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.1C,-,64.308kWh,"3,520W",
2014-08-07 22:55:00,2014-08-07,22:55,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.1C,-,64.015kWh,"3,527W",
2014-08-07 22:50:00,2014-08-07,22:50,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.1C,-,63.721kWh,"3,672W",
2014-08-07 22:45:00,2014-08-07,22:45,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.1C,-,63.415kWh,"3,610W",
2014-08-07 22:40:00,2014-08-07,22:40,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.1C,-,63.114kWh,"3,759W",
2014-08-07 22:35:00,2014-08-07,22:35,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.1C,-,62.801kWh,"3,617W",
2014-08-07 22:30:00,2014-08-07,22:30,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.1C,-,62.499kWh,"3,608W",
2014-08-07 22:25:00,2014-08-07,22:25,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.3C,-,62.199kWh,"3,610W",
2014-08-07 22:20:00,2014-08-07,22:20,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.4C,-,61.898kWh,"3,601W",
2014-08-07 22:15:00,2014-08-07,22:15,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,18.8C,-,61.598kWh,"3,597W",
2014-08-07 22:10:00,2014-08-07,22:10,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,19.1C,-,61.298kWh,"3,426W",
2014-08-07 22:05:00,2014-08-07,22:05,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,19.3C,-,61.012kWh,"3,428W",
2014-08-07 22:00:00,2014-08-07,22:00,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,19.4C,-,60.727kWh,"3,738W",
2014-08-07 21:55:00,2014-08-07,21:55,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,19.5C,-,60.415kWh,"3,612W",
2014-08-07 21:50:00,2014-08-07,21:50,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,19.5C,-,60.114kWh,"3,433W",
2014-08-07 21:45:00,2014-08-07,21:45,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,19.5C,-,59.828kWh,"3,423W",
2014-08-07 21:40:00,2014-08-07,21:40,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,19.6C,-,59.543kWh,"7,753W",
2014-08-07 21:35:00,2014-08-07,21:35,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,19.7C,-,58.897kWh,"5,194W",
2014-08-07 21:30:00,2014-08-07,21:30,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,19.9C,-,58.464kWh,"1,675W",
2014-08-07 21:25:00,2014-08-07,21:25,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.1C,-,58.324kWh,"1,702W",
2014-08-07 21:20:00,2014-08-07,21:20,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.3C,-,58.182kWh,"1,809W",
2014-08-07 21:15:00,2014-08-07,21:15,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.3C,-,58.032kWh,"1,976W",
2014-08-07 21:10:00,2014-08-07,21:10,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.2C,-,57.867kWh,"3,977W",
2014-08-07 21:05:00,2014-08-07,21:05,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.3C,-,57.536kWh,"3,996W",
2014-08-07 21:00:00,2014-08-07,21:00,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.4C,-,57.203kWh,"4,042W",
2014-08-07 20:55:00,2014-08-07,20:55,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.3C,-,56.866kWh,"4,174W",
2014-08-07 20:50:00,2014-08-07,20:50,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.3C,-,56.518kWh,"2,061W",
2014-08-07 20:45:00,2014-08-07,20:45,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.3C,-,56.346kWh,"5,655W",
2014-08-07 20:40:00,2014-08-07,20:40,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.2C,-,55.875kWh,"5,686W",
2014-08-07 20:35:00,2014-08-07,20:35,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.1C,-,55.401kWh,"5,820W",
2014-08-07 20:30:00,2014-08-07,20:30,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.2C,-,54.916kWh,"2,538W",
2014-08-07 20:25:00,2014-08-07,20:25,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.2C,-,54.705kWh,"4,945W",
2014-08-07 20:20:00,2014-08-07,20:20,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.4C,-,54.293kWh,"8,424W",
2014-08-07 20:15:00,2014-08-07,20:15,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,20.9C,-,53.591kWh,"8,051W",
2014-08-07 20:10:00,2014-08-07,20:10,62.379kWh,4.396kWh/kW,0,0W,0.000kW/kW,21.5C,-,52.920kWh,"5,800W",
2014-08-07 20:05:00,2014-08-07,20:05,62.379kWh,4.396kWh/kW,145,144W,0.010kW/kW,21.8C,-,52.436kWh,"1,852W",
2014-08-07 20:00:00,2014-08-07,20:00,62.367kWh,4.395kWh/kW,281,276W,0.019kW/kW,22.2C,-,52.282kWh,"1,634W",
2014-08-07 19:55:00,2014-08-07,19:55,62.344kWh,4.394kWh/kW,322,324W,0.023kW/kW,22.9C,-,52.146kWh,"2,126W",
2014-08-07 19:50:00,2014-08-07,19:50,62.317kWh,4.392kWh/kW,473,468W,0.033kW/kW,22.9C,-,51.969kWh,"2,483W",
2014-08-07 19:45:00,2014-08-07,19:45,62.278kWh,4.389kWh/kW,683,684W,0.048kW/kW,22.9C,-,51.762kWh,"4,891W",
2014-08-07 19:40:00,2014-08-07,19:40,62.221kWh,4.385kWh/kW,791,792W,0.056kW/kW,31.1C,-,51.354kWh,"4,287W",
2014-08-07 19:35:00,2014-08-07,19:35,62.155kWh,4.380kWh/kW,590,588W,0.041kW/kW,31.1C,-,50.997kWh,"6,383W",
2014-08-07 19:30:00,2014-08-07,19:30,62.106kWh,4.377kWh/kW,398,396W,0.028kW/kW,31.1C,-,50.465kWh,"6,580W",
2014-08-07 19:25:00,2014-08-07,19:25,62.073kWh,4.374kWh/kW,419,420W,0.030kW/kW,31.1C,-,49.917kWh,"6,551W",
2014-08-07 19:20:00,2014-08-07,19:20,62.038kWh,4.372kWh/kW,606,612W,0.043kW/kW,31.1C,-,49.371kWh,"6,552W",
2014-08-07 19:15:00,2014-08-07,19:15,61.987kWh,4.368kWh/kW,818,816W,0.058kW/kW,31.1C,-,48.825kWh,"6,404W",
2014-08-07 19:10:00,2014-08-07,19:10,61.919kWh,4.364kWh/kW,986,984W,0.069kW/kW,31.1C,-,48.291kWh,"6,427W",
2014-08-07 19:05:00,2014-08-07,19:05,61.837kWh,4.358kWh/kW,1038,"1,044W",0.074kW/kW,31.1C,-,47.755kWh,"6,528W",
2014-08-07 19:00:00,2014-08-07,19:00,61.750kWh,4.352kWh/kW,913,912W,0.064kW/kW,31.1C,-,47.211kWh,"4,366W",
2014-08-07 18:55:00,2014-08-07,18:55,61.674kWh,4.346kWh/kW,800,804W,0.057kW/kW,31.1C,-,46.848kWh,"4,276W",
2014-08-07 18:50:00,2014-08-07,18:50,61.607kWh,4.342kWh/kW,917,912W,0.064kW/kW,31.1C,-,46.491kWh,"4,303W",
2014-08-07 18:45:00,2014-08-07,18:45,61.531kWh,4.336kWh/kW,1028,"1,032W",0.073kW/kW,31.1C,-,46.133kWh,"4,306W",
2014-08-07 18:40:00,2014-08-07,18:40,61.445kWh,4.330kWh/kW,1011,"1,008W",0.071kW/kW,31.1C,-,45.774kWh,"4,873W",
2014-08-07 18:35:00,2014-08-07,18:35,61.361kWh,4.324kWh/kW,1004,"1,008W",0.071kW/kW,31.1C,-,45.368kWh,"6,563W",
2014-08-07 18:30:00,2014-08-07,18:30,61.277kWh,4.318kWh/kW,1698,"1,704W",0.120kW/kW,31.1C,-,44.821kWh,"6,709W",
2014-08-07 18:25:00,2014-08-07,18:25,61.135kWh,4.308kWh/kW,1940,"1,944W",0.137kW/kW,31.1C,-,44.262kWh,"6,659W",
2014-08-07 18:20:00,2014-08-07,18:20,60.973kWh,4.297kWh/kW,2030,"2,028W",0.143kW/kW,30.2C,-,43.707kWh,"6,676W",
2014-08-07 18:15:00,2014-08-07,18:15,60.804kWh,4.285kWh/kW,2110,"2,112W",0.149kW/kW,30.2C,-,43.151kWh,"3,437W",
2014-08-07 18:10:00,2014-08-07,18:10,60.628kWh,4.273kWh/kW,2348,"2,352W",0.166kW/kW,29.9C,-,42.864kWh,"3,342W",
2014-08-07 18:05:00,2014-08-07,18:05,60.432kWh,4.259kWh/kW,2561,"2,556W",0.180kW/kW,28.4C,-,42.586kWh,"3,344W",
2014-08-07 18:00:00,2014-08-07,18:00,60.219kWh,4.244kWh/kW,2864,"2,868W",0.202kW/kW,27.1C,-,42.307kWh,"3,392W",
2014-08-07 17:55:00,2014-08-07,17:55,59.980kWh,4.227kWh/kW,3286,"3,288W",0.232kW/kW,26.8C,-,42.024kWh,"3,396W",
2014-08-07 17:50:00,2014-08-07,17:50,59.706kWh,4.208kWh/kW,3351,"3,348W",0.236kW/kW,26.8C,-,41.741kWh,"3,527W",
2014-08-07 17:45:00,2014-08-07,17:45,59.427kWh,4.188kWh/kW,3387,"3,384W",0.238kW/kW,26.8C,-,41.447kWh,"1,315W",
2014-08-07 17:40:00,2014-08-07,17:40,59.145kWh,4.168kWh/kW,3518,"3,516W",0.248kW/kW,26.2C,-,41.338kWh,"1,300W",
2014-08-07 17:35:00,2014-08-07,17:35,58.852kWh,4.147kWh/kW,3687,"3,684W",0.260kW/kW,26.6C,-,41.229kWh,"1,416W",
2014-08-07 17:30:00,2014-08-07,17:30,58.545kWh,4.126kWh/kW,3873,"3,876W",0.273kW/kW,26.1C,-,41.111kWh,"1,304W",
2014-08-07 17:25:00,2014-08-07,17:25,58.222kWh,4.103kWh/kW,4062,"4,068W",0.287kW/kW,26.1C,-,41.003kWh,"1,509W",
2014-08-07 17:20:00,2014-08-07,17:20,57.883kWh,4.079kWh/kW,4250,"4,248W",0.299kW/kW,26.1C,-,40.877kWh,"3,511W",
2014-08-07 17:15:00,2014-08-07,17:15,57.529kWh,4.054kWh/kW,4495,"4,500W",0.317kW/kW,26.1C,-,40.584kWh,"3,623W",
2014-08-07 17:10:00,2014-08-07,17:10,57.154kWh,4.028kWh/kW,4720,"4,716W",0.332kW/kW,26.1C,-,40.283kWh,"3,510W",
2014-08-07 17:05:00,2014-08-07,17:05,56.761kWh,4.000kWh/kW,4977,"4,980W",0.351kW/kW,26.1C,-,39.990kWh,"3,974W",
2014-08-07 17:00:00,2014-08-07,17:00,56.346kWh,3.971kWh/kW,5347,"5,352W",0.377kW/kW,26.1C,-,39.659kWh,"5,496W",
2014-08-07 16:55:00,2014-08-07,16:55,55.900kWh,3.939kWh/kW,5796,"5,796W",0.408kW/kW,26.1C,-,39.201kWh,"4,010W",
2014-08-07 16:50:00,2014-08-07,16:50,55.417kWh,3.905kWh/kW,5914,"5,916W",0.417kW/kW,26.1C,-,38.867kWh,"12,614W",
2014-08-07 16:45:00,2014-08-07,16:45,54.924kWh,3.871kWh/kW,6129,"6,132W",0.432kW/kW,26.1C,-,37.816kWh,"8,237W",
2014-08-07 16:40:00,2014-08-07,16:40,54.413kWh,3.835kWh/kW,6421,"6,420W",0.452kW/kW,26.1C,-,37.129kWh,"4,574W",
2014-08-07 16:35:00,2014-08-07,16:35,53.878kWh,3.797kWh/kW,6683,"6,684W",0.471kW/kW,26.1C,-,36.748kWh,"2,075W",
2014-08-07 16:30:00,2014-08-07,16:30,53.321kWh,3.758kWh/kW,6667,"6,672W",0.470kW/kW,26.1C,-,36.575kWh,"4,463W",
2014-08-07 16:25:00,2014-08-07,16:25,52.765kWh,3.718kWh/kW,6841,"6,840W",0.482kW/kW,26.1C,-,36.203kWh,"3,893W",
2014-08-07 16:20:00,2014-08-07,16:20,52.195kWh,3.678kWh/kW,6997,"6,996W",0.493kW/kW,25.7C,-,35.879kWh,"6,448W",
2014-08-07 16:15:00,2014-08-07,16:15,51.612kWh,3.637kWh/kW,7181,"7,176W",0.506kW/kW,26.3C,-,35.341kWh,"8,456W",
2014-08-07 16:10:00,2014-08-07,16:10,51.014kWh,3.595kWh/kW,7404,"7,404W",0.522kW/kW,26.0C,-,34.637kWh,"8,250W",
2014-08-07 16:05:00,2014-08-07,16:05,50.397kWh,3.552kWh/kW,7643,"7,644W",0.539kW/kW,25.3C,-,33.949kWh,"9,129W",
2014-08-07 16:00:00,2014-08-07,16:00,49.760kWh,3.507kWh/kW,7834,"7,836W",0.552kW/kW,25.2C,-,33.189kWh,"8,829W",
2014-08-07 15:55:00,2014-08-07,15:55,49.107kWh,3.461kWh/kW,8166,"8,172W",0.576kW/kW,27.1C,-,32.453kWh,"6,195W",
2014-08-07 15:50:00,2014-08-07,15:50,48.426kWh,3.413kWh/kW,8398,"8,400W",0.592kW/kW,27.1C,-,31.937kWh,"6,198W",
2014-08-07 15:45:00,2014-08-07,15:45,47.726kWh,3.363kWh/kW,8684,"8,688W",0.612kW/kW,27.1C,-,31.420kWh,"3,425W",
2014-08-07 15:40:00,2014-08-07,15:40,47.002kWh,3.312kWh/kW,9292,"9,288W",0.655kW/kW,26.0C,-,31.135kWh,"3,425W",
2014-08-07 15:35:00,2014-08-07,15:35,46.228kWh,3.258kWh/kW,6282,"6,288W",0.443kW/kW,25.3C,-,30.849kWh,"3,434W",
2014-08-07 15:30:00,2014-08-07,15:30,45.704kWh,3.221kWh/kW,3097,"3,096W",0.218kW/kW,25.3C,-,30.563kWh,"3,942W",
2014-08-07 15:25:00,2014-08-07,15:25,45.446kWh,3.203kWh/kW,2468,"2,472W",0.174kW/kW,25.6C,-,30.235kWh,"4,159W",
2014-08-07 15:20:00,2014-08-07,15:20,45.240kWh,3.188kWh/kW,4309,"4,308W",0.304kW/kW,27.4C,-,29.888kWh,"4,196W",
2014-08-07 15:15:00,2014-08-07,15:15,44.881kWh,3.163kWh/kW,5770,"5,772W",0.407kW/kW,28.6C,-,29.538kWh,"4,200W",
2014-08-07 15:10:00,2014-08-07,15:10,44.400kWh,3.129kWh/kW,7528,"7,524W",0.530kW/kW,30.1C,-,29.188kWh,"4,171W",
2014-08-07 15:05:00,2014-08-07,15:05,43.773kWh,3.085kWh/kW,9707,"9,708W",0.684kW/kW,31.2C,-,28.841kWh,"4,552W",
2014-08-07 15:00:00,2014-08-07,15:00,42.964kWh,3.028kWh/kW,10104,"10,104W",0.712kW/kW,31.2C,-,28.461kWh,"4,740W",
2014-08-07 14:55:00,2014-08-07,14:55,42.122kWh,2.968kWh/kW,10024,"10,020W",0.706kW/kW,30.2C,-,28.066kWh,"4,602W",
2014-08-07 14:50:00,2014-08-07,14:50,41.287kWh,2.910kWh/kW,10108,"10,104W",0.712kW/kW,30.2C,-,27.683kWh,"4,638W",
2014-08-07 14:45:00,2014-08-07,14:45,40.445kWh,2.850kWh/kW,10233,"10,236W",0.721kW/kW,30.2C,-,27.296kWh,"4,554W",
2014-08-07 14:40:00,2014-08-07,14:40,39.592kWh,2.790kWh/kW,10362,"10,368W",0.731kW/kW,30.0C,-,26.917kWh,"4,385W",
2014-08-07 14:35:00,2014-08-07,14:35,38.728kWh,2.729kWh/kW,10466,"10,464W",0.737kW/kW,29.7C,-,26.551kWh,"3,610W",
2014-08-07 14:30:00,2014-08-07,14:30,37.856kWh,2.668kWh/kW,10556,"10,560W",0.744kW/kW,29.3C,-,26.251kWh,"3,582W",
2014-08-07 14:25:00,2014-08-07,14:25,36.976kWh,2.606kWh/kW,10728,"10,728W",0.756kW/kW,29.3C,-,25.952kWh,"3,526W",
2014-08-07 14:20:00,2014-08-07,14:20,36.082kWh,2.543kWh/kW,10901,"10,896W",0.768kW/kW,29.1C,-,25.658kWh,"3,461W",
2014-08-07 14:15:00,2014-08-07,14:15,35.174kWh,2.479kWh/kW,11238,"11,244W",0.792kW/kW,28.5C,-,25.370kWh,"1,352W",
2014-08-07 14:10:00,2014-08-07,14:10,34.237kWh,2.413kWh/kW,11612,"11,616W",0.819kW/kW,28.2C,-,25.257kWh,"1,349W",
2014-08-07 14:05:00,2014-08-07,14:05,33.269kWh,2.345kWh/kW,11837,"11,832W",0.834kW/kW,27.1C,-,25.145kWh,"1,345W",
2014-08-07 14:00:00,2014-08-07,14:00,32.283kWh,2.275kWh/kW,12033,"12,036W",0.848kW/kW,25.8C,-,25.033kWh,"1,364W",
2014-08-07 13:55:00,2014-08-07,13:55,31.280kWh,2.204kWh/kW,12784,"12,780W",0.901kW/kW,22.5C,-,24.919kWh,"1,472W",
2014-08-07 13:50:00,2014-08-07,13:50,30.215kWh,2.129kWh/kW,11712,"11,712W",0.825kW/kW,22.5C,-,24.796kWh,"1,539W",
2014-08-07 13:45:00,2014-08-07,13:45,29.239kWh,2.061kWh/kW,9330,"9,336W",0.658kW/kW,22.5C,-,24.668kWh,"1,592W",
2014-08-07 13:40:00,2014-08-07,13:40,28.461kWh,2.006kWh/kW,10004,"10,008W",0.705kW/kW,22.2C,-,24.535kWh,"1,595W",
2014-08-07 13:35:00,2014-08-07,13:35,27.627kWh,1.947kWh/kW,12380,"12,384W",0.873kW/kW,21.8C,-,24.403kWh,"1,676W",
2014-08-07 13:30:00,2014-08-07,13:30,26.595kWh,1.874kWh/kW,11848,"11,844W",0.835kW/kW,20.8C,-,24.263kWh,"1,489W",
2014-08-07 13:25:00,2014-08-07,13:25,25.608kWh,1.805kWh/kW,8778,"8,784W",0.619kW/kW,19.7C,-,24.139kWh,"1,340W",
2014-08-07 13:20:00,2014-08-07,13:20,24.876kWh,1.753kWh/kW,6926,"6,924W",0.488kW/kW,18.8C,-,24.027kWh,"1,339W",
2014-08-07 13:15:00,2014-08-07,13:15,24.299kWh,1.712kWh/kW,4742,"4,740W",0.334kW/kW,17.9C,-,23.916kWh,"1,341W",
2014-08-07 13:10:00,2014-08-07,13:10,23.904kWh,1.685kWh/kW,2218,"2,220W",0.156kW/kW,17.3C,-,23.804kWh,"1,586W",
2014-08-07 13:05:00,2014-08-07,13:05,23.719kWh,1.672kWh/kW,1194,"1,200W",0.085kW/kW,17.0C,-,23.672kWh,"3,468W",
2014-08-07 13:00:00,2014-08-07,13:00,23.619kWh,1.664kWh/kW,632,636W,0.045kW/kW,16.8C,-,23.383kWh,"3,522W",
2014-08-07 12:55:00,2014-08-07,12:55,23.566kWh,1.661kWh/kW,358,360W,0.025kW/kW,18.1C,-,23.089kWh,"3,476W",
2014-08-07 12:50:00,2014-08-07,12:50,23.536kWh,1.659kWh/kW,349,348W,0.025kW/kW,18.1C,-,22.799kWh,"3,467W",
2014-08-07 12:45:00,2014-08-07,12:45,23.507kWh,1.657kWh/kW,297,300W,0.021kW/kW,18.1C,-,22.510kWh,"3,593W",
2014-08-07 12:40:00,2014-08-07,12:40,23.482kWh,1.655kWh/kW,241,240W,0.017kW/kW,19.0C,-,22.211kWh,"1,437W",
2014-08-07 12:35:00,2014-08-07,12:35,23.462kWh,1.653kWh/kW,208,204W,0.014kW/kW,19.6C,-,22.091kWh,"1,567W",
2014-08-07 12:30:00,2014-08-07,12:30,23.445kWh,1.652kWh/kW,156,156W,0.011kW/kW,19.8C,-,21.961kWh,"1,741W",
2014-08-07 12:25:00,2014-08-07,12:25,23.432kWh,1.651kWh/kW,146,144W,0.010kW/kW,20.0C,-,21.816kWh,"1,694W",
2014-08-07 12:20:00,2014-08-07,12:20,23.420kWh,1.650kWh/kW,179,180W,0.013kW/kW,20.3C,-,21.674kWh,"1,742W",
2014-08-07 12:15:00,2014-08-07,12:15,23.405kWh,1.649kWh/kW,242,240W,0.017kW/kW,20.8C,-,21.529kWh,"1,474W",
2014-08-07 12:10:00,2014-08-07,12:10,23.385kWh,1.648kWh/kW,340,336W,0.024kW/kW,21.4C,-,21.406kWh,"1,472W",
2014-08-07 12:05:00,2014-08-07,12:05,23.357kWh,1.646kWh/kW,455,456W,0.032kW/kW,22.2C,-,21.284kWh,"1,322W",
2014-08-07 12:00:00,2014-08-07,12:00,23.319kWh,1.643kWh/kW,622,624W,0.044kW/kW,23.0C,-,21.174kWh,"1,319W",
2014-08-07 11:55:00,2014-08-07,11:55,23.267kWh,1.640kWh/kW,920,924W,0.065kW/kW,25.5C,-,21.064kWh,"1,353W",
2014-08-07 11:50:00,2014-08-07,11:50,23.190kWh,1.634kWh/kW,1485,"1,488W",0.105kW/kW,25.5C,-,20.951kWh,"1,352W",
2014-08-07 11:45:00,2014-08-07,11:45,23.066kWh,1.626kWh/kW,2602,"2,604W",0.184kW/kW,25.5C,-,20.838kWh,"1,345W",
2014-08-07 11:40:00,2014-08-07,11:40,22.849kWh,1.610kWh/kW,5750,"5,748W",0.405kW/kW,26.8C,-,20.726kWh,"1,352W",
